X_01,X_02,X_05,X_06
68.504,103.32,102.003,74.983
67.485,103.32,101.941,70.904
66.465,103.321,101.94,73.963
68.504,103.32,101.912,73.963
67.485,103.32,101.973,76.002
66.465,103.32,102.003,70.904
68.504,103.32,103.151,68.864
68.504,103.321,102.018,70.904
67.485,103.321,102.008,68.864
67.485,103.32,102.017,70.904
71.563,103.32,102.023,76.002
69.524,103.32,102.073,71.923
68.504,103.32,101.926,73.963
67.485,103.321,101.975,68.864
70.544,103.32,103.16,70.904
71.563,103.32,103.152,71.923
70.544,103.32,103.153,70.904
72.583,103.321,103.149,72.943
72.583,103.32,101.879,73.963
71.563,103.321,103.146,71.923
71.563,103.32,103.157,71.923
74.623,103.32,103.151,74.983
70.544,103.32,103.155,70.904
67.485,103.32,102.017,70.904
67.485,103.321,102.019,68.864
68.504,103.32,103.149,68.864
73.603,103.32,103.159,73.963
69.524,103.32,103.131,69.884
71.563,103.32,103.154,71.923
70.544,103.32,103.156,70.904
68.504,103.32,101.962,72.943
70.544,103.32,103.133,70.904
68.504,103.32,101.963,72.943
71.563,103.32,103.155,71.923
69.524,103.32,101.975,73.963
71.563,103.32,101.965,73.963
67.485,103.32,102.037,70.904
71.563,103.32,101.936,74.983
67.485,103.32,101.921,73.963
73.603,103.32,103.157,73.963
67.485,103.32,101.914,72.943
67.485,103.32,103.151,67.845
66.465,103.32,101.905,70.904
69.524,103.321,102.012,71.923
70.544,103.321,103.157,70.904
70.544,103.32,101.935,70.904
72.583,103.32,103.153,72.943
65.445,103.32,101.995,71.923
64.425,103.32,101.921,71.923
64.425,103.32,101.908,71.923
69.524,103.32,101.922,71.923
70.544,103.32,101.906,77.022
68.504,103.32,101.94,73.963
68.504,103.32,101.895,73.963
67.485,103.32,101.881,71.923
66.465,103.32,101.938,71.923
63.406,103.32,101.93,74.983
67.485,103.32,101.85,73.963
66.465,103.321,101.92,73.963
68.504,103.32,102.01,69.884
65.445,103.32,101.863,69.884
68.504,103.32,101.84,69.884
72.583,103.321,103.153,72.943
71.563,103.32,103.143,71.923
71.563,103.32,103.157,71.923
67.485,103.32,101.889,72.943
67.485,103.321,101.991,67.845
69.524,103.32,103.15,69.884
70.544,103.32,103.158,70.904
70.544,103.32,102.038,70.904
66.465,103.32,101.998,70.904
67.485,103.32,101.935,67.845
69.524,103.32,101.926,69.884
72.583,103.32,103.158,72.943
71.563,103.32,103.158,71.923
71.563,103.321,103.134,71.923
68.504,103.32,101.986,68.864
69.524,103.32,102.006,70.904
70.544,103.32,103.152,70.904
71.563,103.32,103.158,71.923
68.504,103.32,101.99,68.864
70.544,103.32,103.143,70.904
66.465,103.321,101.958,66.825
71.563,103.321,101.943,74.983
70.544,103.32,103.155,70.904
68.504,103.32,102.018,71.923
69.524,103.32,101.956,74.983
68.504,103.32,101.957,72.943
66.465,103.32,101.977,68.864
65.445,103.32,101.951,69.884
69.524,103.321,101.946,69.884
67.485,103.32,102.007,67.845
67.485,103.32,101.936,73.963
70.544,103.32,101.95,76.002
69.524,103.32,103.131,69.884
69.524,103.32,103.137,69.884
69.524,103.32,103.128,69.884
68.504,103.321,103.152,68.864
69.524,103.32,103.148,69.884
69.524,103.32,101.999,70.904
70.544,103.321,102.009,76.002
68.504,103.32,101.944,73.963
68.504,103.32,101.928,73.963
68.504,103.32,101.912,73.963
66.465,103.321,101.894,73.963
66.465,103.32,101.87,72.943
67.485,103.32,101.925,73.963
70.544,103.32,101.967,71.923
67.485,103.32,101.962,69.884
67.485,103.32,101.92,73.963
72.583,103.32,103.158,72.943
70.544,103.32,101.959,71.923
68.504,103.32,103.139,68.864
68.504,103.32,101.902,70.904
68.504,103.321,101.96,73.963
68.504,103.32,101.869,73.963
68.504,103.32,103.152,68.864
69.524,103.32,102.059,72.943
73.603,103.32,103.149,73.963
73.603,103.32,101.919,73.963
69.524,103.32,102.0,73.963
69.524,103.321,101.915,71.923
68.504,103.321,101.994,70.904
71.563,103.32,101.899,72.943
71.563,103.32,101.885,71.923
67.485,103.32,102.032,67.845
69.524,103.321,103.131,69.884
66.465,103.321,101.981,68.864
71.563,103.321,102.009,71.923
70.544,103.32,103.155,70.904
72.583,103.32,103.156,72.943
74.623,103.32,103.15,74.983
70.544,103.32,103.142,70.904
70.544,103.32,102.012,70.904
70.544,103.32,103.157,70.904
71.563,103.32,102.038,72.943
74.623,103.321,103.158,74.983
71.563,103.32,103.133,71.923
69.524,103.321,101.949,70.904
69.524,103.32,101.996,71.923
68.504,103.32,103.141,68.864
71.563,103.321,103.15,71.923
69.524,103.32,103.148,69.884
66.465,103.321,102.072,67.845
69.524,103.32,102.103,70.904
72.583,103.32,103.158,72.943
69.524,103.321,101.951,70.904
70.544,103.32,101.901,76.002
69.524,103.32,103.142,69.884
71.563,103.32,103.144,71.923
71.563,103.32,103.157,71.923
66.465,103.321,101.948,70.904
67.485,103.32,102.098,69.884
68.504,103.32,101.905,72.943
71.563,103.32,101.967,74.983
68.504,103.32,101.906,72.943
69.524,103.32,101.887,71.923
68.504,103.32,101.941,73.963
67.485,103.32,101.916,76.002
69.524,103.32,101.975,74.983
66.465,103.321,101.886,69.884
64.425,103.32,101.86,72.943
66.465,103.32,101.945,69.884
64.425,103.32,101.903,68.864
65.445,103.321,101.89,67.845
67.485,103.321,101.95,67.845
69.524,103.32,103.137,69.884
66.465,103.32,101.861,71.923
66.465,103.321,101.963,72.943
68.504,103.32,101.934,70.904
65.445,103.32,101.953,69.884
66.465,103.32,103.134,66.825
70.544,103.32,103.147,70.904
71.563,103.32,103.137,71.923
70.544,103.321,103.147,70.904
71.563,103.32,103.139,71.923
68.504,103.32,101.895,73.963
70.544,103.32,103.15,70.904
66.465,103.32,101.943,66.825
66.465,103.321,101.873,69.884
68.504,103.321,101.93,73.963
67.485,103.32,101.838,73.963
66.465,103.32,101.904,68.864
69.524,103.32,101.942,73.963
69.524,103.32,103.151,69.884
72.583,103.32,103.157,72.943
69.524,103.32,103.143,69.884
71.563,103.32,103.157,71.923
74.623,103.32,103.154,74.983
71.563,103.32,102.01,77.022
71.563,103.32,103.146,71.923
69.524,103.32,101.947,74.983
70.544,103.32,102.017,71.923
70.544,103.321,101.919,72.943
65.445,103.321,101.927,71.923
66.465,103.32,101.936,70.904
65.445,103.321,101.98,66.825
72.583,103.32,101.926,73.963
69.524,103.32,101.905,74.983
69.524,103.321,101.913,76.002
70.544,103.32,101.871,73.963
69.524,103.32,101.926,73.963
71.563,103.32,101.917,76.002
69.524,103.321,101.946,69.884
71.563,103.32,103.152,71.923
69.524,103.32,101.891,69.884
69.524,103.32,101.989,71.923
69.524,103.32,101.95,71.923
68.504,103.321,101.97,70.904
70.544,103.321,102.012,71.923
69.524,103.32,103.149,69.884
69.524,103.32,101.972,69.884
67.485,103.32,102.017,69.884
69.524,103.32,101.953,71.923
69.524,103.32,101.986,76.002
70.544,103.32,101.925,76.002
68.504,103.321,101.897,76.002
73.603,103.32,101.904,74.983
72.583,103.32,101.854,72.943
74.623,103.32,101.945,76.002
71.563,103.32,101.885,72.943
73.603,103.32,101.905,73.963
66.465,103.32,101.932,73.963
69.524,103.32,101.888,76.002
65.445,103.32,101.9,69.884
67.485,103.32,101.875,69.884
68.504,103.32,101.99,72.943
68.504,103.32,102.012,72.943
67.485,103.32,101.947,70.904
68.504,103.321,102.006,71.923
69.524,103.32,101.902,74.983
68.504,103.32,101.888,73.963
66.465,103.32,101.949,72.943
66.465,103.32,101.934,74.983
69.524,103.32,101.884,74.983
68.504,103.32,101.978,73.963
67.485,103.321,101.976,71.923
72.583,103.32,103.154,72.943
66.465,103.32,101.934,74.983
68.504,103.321,102.032,71.923
68.504,103.32,101.937,74.983
71.563,103.32,101.951,73.963
74.623,103.32,103.158,74.983
69.524,103.321,103.157,69.884
68.504,103.32,101.944,68.864
68.504,103.32,101.978,70.904
68.504,103.32,101.989,72.943
71.563,103.32,103.126,71.923
69.524,103.32,103.134,69.884
68.504,103.32,103.156,68.864
71.563,103.32,103.158,71.923
72.583,103.32,103.16,72.943
70.544,103.32,101.986,72.943
71.563,103.32,103.157,71.923
68.504,103.32,101.962,72.943
70.544,103.32,101.939,72.943
67.485,103.32,101.908,70.904
67.485,103.32,101.881,70.904
71.563,103.32,101.933,72.943
69.524,103.32,102.01,69.884
71.563,103.32,101.925,77.022
68.504,103.32,101.986,69.884
76.662,103.32,103.152,77.022
69.524,103.32,103.146,69.884
70.544,103.32,103.152,70.904
68.504,103.32,103.131,68.864
68.504,103.32,101.988,68.864
68.504,103.32,101.893,71.923
72.583,103.321,101.908,74.983
74.623,103.32,103.142,74.983
72.583,103.32,101.945,74.983
72.583,103.321,101.902,73.963
67.485,103.321,101.919,71.923
74.623,103.32,103.15,74.983
75.642,103.32,103.13,76.002
75.642,103.32,103.142,76.002
69.524,103.32,101.893,69.884
74.623,103.32,103.159,74.983
70.544,103.32,102.013,73.963
68.504,103.32,101.951,70.904
71.563,103.32,103.154,71.923
71.563,103.32,101.99,72.943
70.544,103.32,101.909,73.963
69.524,103.32,101.889,70.904
68.504,103.32,101.882,74.983
68.504,103.32,101.812,69.884
69.524,103.32,103.157,69.884
70.544,103.32,101.895,70.904
71.563,103.321,101.891,74.983
68.504,103.32,101.923,72.943
70.544,103.32,101.886,71.923
67.485,103.32,101.91,71.923
68.504,103.32,101.881,69.884
68.504,103.321,101.928,71.923
67.485,103.32,102.001,67.845
68.504,103.32,101.899,71.923
66.465,103.32,101.925,69.884
66.465,103.321,101.991,70.904
69.524,103.32,101.956,71.923
66.465,103.32,101.884,73.963
66.465,103.32,101.899,71.923
69.524,103.32,101.892,72.943
66.465,103.32,101.975,71.923
65.445,103.321,101.905,70.904
65.445,103.32,101.997,72.943
67.485,103.32,101.837,73.963
67.485,103.32,102.051,74.983
66.465,103.32,102.004,71.923
64.425,103.32,101.865,72.943
66.465,103.32,101.93,69.884
67.485,103.32,101.879,79.062
70.544,103.32,101.967,71.923
68.504,103.32,101.984,77.022
68.504,103.321,101.903,73.963
68.504,103.32,102.007,69.884
69.524,103.32,101.929,69.884
67.485,103.32,101.893,74.983
66.465,103.321,101.916,67.845
68.504,103.32,103.134,68.864
68.504,103.321,102.002,68.864
73.603,103.32,103.154,73.963
68.504,103.32,101.925,71.923
65.445,103.32,101.877,69.884
70.544,103.321,101.823,71.923
68.504,103.32,101.84,70.904
66.465,103.32,101.851,71.923
68.504,103.32,101.881,72.943
69.524,103.32,102.009,71.923
69.524,103.32,101.867,73.963
70.544,103.32,102.015,70.904
66.465,103.32,101.891,73.963
66.465,103.32,101.917,71.923
72.583,103.32,103.154,72.943
72.583,103.321,103.157,72.943
69.524,103.32,101.922,73.963
70.544,103.32,101.908,72.943
72.583,103.32,103.158,72.943
67.485,103.32,102.029,69.884
71.563,103.32,103.157,71.923
68.504,103.32,102.012,68.864
68.504,103.32,101.991,68.864
68.504,103.321,102.067,70.904
73.603,103.32,103.155,73.963
71.563,103.32,103.154,71.923
68.504,103.32,102.004,69.884
69.524,103.32,102.079,69.884
71.563,103.32,103.145,71.923
70.544,103.32,103.133,70.904
66.465,103.32,101.993,71.923
69.524,103.321,101.885,73.963
66.465,103.32,101.94,70.904
68.504,103.32,101.91,73.963
64.425,103.32,101.967,71.923
68.504,103.32,101.892,69.884
67.485,103.321,102.004,69.884
69.524,103.32,103.158,69.884
67.485,103.32,102.031,67.845
74.623,103.32,103.158,74.983
70.544,103.32,103.155,70.904
68.504,103.32,101.983,68.864
69.524,103.32,102.013,69.884
72.583,103.32,103.153,72.943
66.465,103.321,101.871,74.983
70.544,103.32,101.988,70.904
66.465,103.32,101.947,71.923
67.485,103.32,102.003,76.002
68.504,103.32,101.897,73.963
62.386,103.32,101.922,71.923
69.524,103.32,101.903,76.002
66.465,103.32,101.975,72.943
65.445,103.32,101.978,70.904
65.445,103.32,101.887,70.904
67.485,103.32,101.886,70.904
69.524,103.32,101.944,72.943
67.485,103.32,101.955,72.943
67.485,103.32,101.9,73.963
67.485,103.321,101.87,69.884
64.425,103.32,101.903,70.904
66.465,103.32,101.961,70.904
66.465,103.32,101.91,69.884
66.465,103.32,101.915,69.884
67.485,103.32,101.906,71.923
65.445,103.32,101.887,71.923
69.524,103.32,101.877,71.923
64.425,103.321,101.902,70.904
64.425,103.32,101.832,69.884
64.425,103.32,101.906,70.904
64.425,103.32,101.971,71.923
68.504,103.32,101.863,71.923
65.445,103.32,101.894,69.884
66.465,103.321,101.922,71.923
66.465,103.32,101.894,72.943
65.445,103.32,101.883,69.884
68.504,103.32,101.945,71.923
68.504,103.32,101.926,71.923
69.524,103.32,101.893,70.904
71.563,103.32,103.137,71.923
69.524,103.32,101.956,76.002
68.504,103.321,101.923,74.983
66.465,103.32,101.94,70.904
68.504,103.32,101.947,72.943
69.524,103.32,101.858,77.022
68.504,103.32,103.154,68.864
69.524,103.32,101.883,70.904
66.465,103.32,101.943,69.884
67.485,103.32,101.865,73.963
74.623,103.32,102.008,77.022
73.603,103.32,103.157,73.963
72.583,103.32,103.155,72.943
69.524,103.32,101.947,74.983
71.563,103.321,101.925,73.963
71.563,103.32,101.865,73.963
72.583,103.32,101.894,73.963
68.504,103.32,101.923,71.923
70.544,103.32,101.842,74.983
69.524,103.321,101.894,71.923
67.485,103.32,101.897,69.884
69.524,103.32,101.914,74.983
71.563,103.321,101.906,73.963
70.544,103.321,101.882,71.923
69.524,103.32,102.012,69.884
70.544,103.32,101.865,74.983
70.544,103.32,102.01,73.963
70.544,103.32,101.902,72.943
71.563,103.32,101.896,73.963
68.504,103.32,102.017,78.042
68.504,103.32,101.923,73.963
70.544,103.32,101.922,72.943
68.504,103.32,101.868,71.923
69.524,103.32,101.928,73.963
66.465,103.321,101.832,69.884
68.504,103.32,101.976,72.943
70.544,103.32,101.985,70.904
70.544,103.32,103.153,70.904
69.524,103.32,101.932,70.904
74.623,103.32,103.158,74.983
69.524,103.321,103.115,69.884
69.524,103.32,101.908,70.904
68.504,103.32,101.871,69.884
72.583,103.32,101.92,72.943
73.603,103.32,102.008,74.983
69.524,103.32,101.86,73.963
70.544,103.32,101.98,72.943
72.583,103.32,103.149,72.943
71.563,103.32,101.935,72.943
74.623,103.32,103.154,74.983
70.544,103.32,101.949,73.963
70.544,103.32,101.915,71.923
71.563,103.32,103.145,71.923
66.465,103.32,101.899,70.904
69.524,103.32,101.931,73.963
71.563,103.32,101.913,73.963
71.563,103.32,101.955,74.983
69.524,103.32,101.908,71.923
69.524,103.32,101.888,69.884
73.603,103.32,101.901,73.963
67.485,103.32,101.885,71.923
69.524,103.32,101.893,71.923
70.544,103.32,101.868,72.943
69.524,103.321,101.894,72.943
68.504,103.321,102.022,73.963
70.544,103.32,101.971,71.923
71.563,103.32,101.906,73.963
71.563,103.321,101.946,73.963
67.485,103.321,101.954,72.943
69.524,103.321,101.92,73.963
69.524,103.32,103.124,69.884
72.583,103.321,101.962,72.943
69.524,103.32,101.863,74.983
70.544,103.321,103.153,70.904
72.583,103.32,103.148,72.943
72.583,103.32,103.152,72.943
69.524,103.32,101.992,69.884
69.524,103.321,101.945,74.983
73.603,103.32,103.155,73.963
72.583,103.32,103.154,72.943
72.583,103.321,103.158,72.943
72.583,103.32,103.159,72.943
73.603,103.321,103.152,73.963
73.603,103.32,103.147,73.963
69.524,103.32,101.924,71.923
77.682,103.32,103.154,78.042
70.544,103.32,101.89,73.963
71.563,103.32,101.888,73.963
70.544,103.32,101.949,71.923
71.563,103.32,102.002,74.983
68.504,103.32,101.832,71.923
68.504,103.321,101.874,71.923
72.583,103.32,103.153,72.943
69.524,103.321,101.89,69.884
67.485,103.32,102.009,70.904
70.544,103.32,101.915,71.923
69.524,103.32,101.934,72.943
68.504,103.32,101.984,70.904
68.504,103.32,101.912,71.923
66.465,103.32,101.888,69.884
67.485,103.321,101.899,73.963
68.504,103.32,101.924,70.904
66.465,103.321,101.865,72.943
69.524,103.32,103.133,69.884
68.504,103.321,101.978,72.943
66.465,103.321,101.945,71.923
68.504,103.321,101.938,72.943
67.485,103.32,101.867,72.943
68.504,103.32,101.997,71.923
67.485,103.321,102.021,67.845
69.524,103.32,102.006,71.923
66.465,103.32,102.004,70.904
67.485,103.32,101.862,69.884
68.504,103.32,101.946,76.002
66.465,103.32,101.945,71.923
71.563,103.32,103.146,71.923
70.544,103.32,103.148,70.904
68.504,103.32,101.987,73.963
68.504,103.32,101.987,73.963
71.563,103.32,101.943,71.923
67.485,103.32,102.002,67.845
70.544,103.32,101.88,72.943
66.465,103.32,102.019,71.923
66.465,103.32,101.951,70.904
67.485,103.32,101.96,72.943
69.524,103.32,102.006,73.963
66.465,103.32,101.995,71.923
69.524,103.32,103.147,69.884
69.524,103.32,103.143,69.884
70.544,103.32,103.153,70.904
68.504,103.321,101.987,68.864
72.583,103.32,103.156,72.943
72.583,103.32,101.935,76.002
66.465,103.32,101.966,72.943
68.504,103.32,101.937,69.884
68.504,103.321,101.99,71.923
71.563,103.32,103.145,71.923
65.445,103.32,101.924,69.884
65.445,103.32,101.991,70.904
71.563,103.32,101.933,73.963
70.544,103.32,101.927,72.943
67.485,103.32,101.944,73.963
66.465,103.32,101.94,67.845
66.465,103.32,101.884,69.884
66.465,103.321,101.889,70.904
67.485,103.32,101.921,73.963
66.465,103.32,102.019,71.923
68.504,103.321,101.92,72.943
76.662,103.32,103.148,77.022
68.504,103.32,101.954,73.963
69.524,103.32,101.908,71.923
71.563,103.32,102.01,79.062
70.544,103.321,101.939,72.943
66.465,103.32,101.932,74.983
67.485,103.32,101.819,74.983
74.623,103.32,103.159,74.983
67.485,103.32,101.919,70.904
67.485,103.32,101.887,71.923
70.544,103.32,101.921,71.923
67.485,103.32,101.903,72.943
68.504,103.32,101.969,69.884
71.563,103.32,101.945,73.963
67.485,103.32,101.906,72.943
66.465,103.32,101.86,71.923
68.504,103.32,101.895,72.943
70.544,103.32,101.827,72.943
69.524,103.32,101.89,72.943
68.504,103.32,101.906,71.923
66.465,103.32,101.917,69.884
66.465,103.32,101.919,71.923
69.524,103.321,101.907,73.963
70.544,103.321,101.85,71.923
66.465,103.32,101.865,76.002
62.386,103.32,101.844,74.983
72.583,103.321,103.159,72.943
68.504,103.321,101.895,74.983
68.504,103.32,101.883,71.923
69.524,103.321,102.03,73.963
73.603,103.32,103.134,73.963
67.485,103.321,101.909,74.983
69.524,103.32,101.871,70.904
75.642,103.32,103.156,76.002
69.524,103.321,101.851,72.943
69.524,103.32,101.867,71.923
69.524,103.32,101.904,73.963
69.524,103.32,101.903,70.904
73.603,103.32,103.153,73.963
69.524,103.32,101.904,73.963
64.425,103.32,101.911,71.923
65.445,103.32,101.94,69.884
68.504,103.32,102.033,74.983
64.425,103.32,101.938,73.963
69.524,103.32,101.955,74.983
71.563,103.32,101.815,71.923
66.465,103.32,101.946,74.983
69.524,103.32,101.883,74.983
65.445,103.32,101.891,69.884
66.465,103.32,102.034,69.884
67.485,103.32,101.944,73.963
68.504,103.32,102.012,74.983
64.425,103.321,101.896,79.062
64.425,103.32,101.942,72.943
67.485,103.32,101.921,72.943
67.485,103.321,101.944,74.983
65.445,103.32,101.923,74.983
68.504,103.32,101.936,76.002
66.465,103.321,101.945,71.923
67.485,103.321,101.893,71.923
66.465,103.321,101.848,70.904
67.485,103.32,101.87,71.923
64.425,103.32,101.838,71.923
65.445,103.32,101.873,71.923
67.485,103.32,101.931,73.963
68.504,103.32,101.832,71.923
72.583,103.32,103.154,72.943
68.504,103.32,101.9,70.904
68.504,103.32,101.929,71.923
67.485,103.32,101.878,71.923
67.485,103.32,102.01,72.943
66.465,103.32,101.941,73.963
67.485,103.32,101.865,74.983
69.524,103.321,101.869,74.983
66.465,103.32,101.897,72.943
66.465,103.321,101.945,76.002
64.425,103.32,101.885,71.923
66.465,103.321,101.945,68.864
63.406,103.32,101.907,73.963
68.504,103.32,101.941,73.963
68.504,103.32,102.015,73.963
68.504,103.32,103.153,68.864
65.445,103.32,101.929,69.884
67.485,103.32,101.851,74.983
64.425,103.32,101.927,74.983
67.485,103.32,101.879,71.923
68.504,103.321,101.865,74.983
62.386,103.32,101.895,67.845
69.524,103.321,101.987,77.022
69.524,103.32,101.897,74.983
70.544,103.321,101.935,73.963
66.465,103.321,101.931,67.845
64.425,103.32,101.834,67.845
65.445,103.32,101.935,76.002
68.504,103.32,101.906,73.963
66.465,103.321,101.961,71.923
66.465,103.32,101.957,71.923
66.465,103.32,101.945,72.943
68.504,103.321,101.916,71.923
64.425,103.32,101.958,69.884
69.524,103.32,102.017,71.923
67.485,103.32,101.884,74.983
67.485,103.321,101.991,72.943
66.465,103.321,101.894,78.042
66.465,103.32,101.93,72.943
68.504,103.321,101.976,71.923
66.465,103.32,101.88,71.923
67.485,103.32,101.977,72.943
71.563,103.32,103.147,71.923
67.485,103.321,101.903,76.002
64.425,103.32,101.893,71.923
65.445,103.32,101.882,71.923
65.445,103.32,101.887,71.923
65.445,103.321,101.873,74.983
71.563,103.32,103.149,71.923
66.465,103.32,101.903,73.963
67.485,103.32,101.95,67.845
71.563,103.32,103.157,71.923
64.425,103.32,101.989,66.825
68.504,103.32,103.14,68.864
66.465,103.321,102.022,70.904
64.425,103.32,101.958,68.864
66.465,103.321,101.863,71.923
66.465,103.321,102.026,71.923
65.445,103.32,101.904,73.963
68.504,103.321,101.894,71.923
68.504,103.32,101.927,69.884
69.524,103.32,103.133,69.884
71.563,103.32,103.141,71.923
66.465,103.32,103.138,66.825
67.485,103.32,101.924,71.923
