X_07,X_08,X_09
28.34,119.52,214.28
28.95,116.96,242.84
28.76,119.41,221.37
28.65,118.53,218.55
28.37,115.98,220.12
28.86,74.71,213.82
30.05,121.18,259.91
28.2,121.54,206.5
29.39,117.38,261.27
28.94,105.0,228.22
29.02,110.69,229.95
28.25,120.47,315.68
29.47,129.74,555.65
28.35,1430.23,37.58
28.33,108.53,205.59
28.74,115.62,226.43
28.82,115.81,240.36
28.34,98.55,252.58
28.26,113.98,226.07
28.63,107.33,227.15
28.6,119.04,226.2
28.81,122.28,223.61
28.8,116.45,228.96
28.58,114.01,218.37
28.73,120.7,230.81
28.32,114.88,256.33
29.0,115.27,254.83
28.97,120.73,240.36
28.96,119.26,233.81
28.65,119.43,228.94
28.82,108.52,247.37
28.36,120.42,202.98
28.86,120.26,237.84
31.73,1383.34,37.58
28.66,118.59,222.21
28.29,120.66,232.23
29.09,108.46,232.66
28.8,113.62,228.38
28.34,122.46,244.57
28.67,121.45,238.12
28.65,108.7,222.02
28.29,119.2,225.05
28.18,109.73,222.83
28.59,119.81,233.35
28.32,114.67,222.45
28.47,119.6,223.03
28.98,108.31,152.15
29.09,102.81,189.14
28.41,119.11,256.89
28.64,107.96,223.27
28.49,110.62,224.78
28.95,112.71,242.36
28.45,129.77,215.27
28.77,103.79,220.53
28.45,110.8,225.98
28.4,118.62,249.35
28.69,104.79,247.15
28.5,119.31,202.18
28.8,115.09,244.69
32.25,1536.02,37.58
31.97,1381.44,37.58
44.93,1383.93,37.58
29.0,115.85,217.36
28.35,119.06,226.01
29.05,122.35,214.28
28.67,115.84,210.1
28.54,116.02,196.75
28.88,118.99,228.63
28.86,117.14,242.06
28.4,110.27,212.21
28.8,115.15,245.4
28.53,116.0,216.86
28.36,122.72,226.87
37.84,1461.28,37.58
28.24,119.43,225.62
41.24,113.94,248.6
50.7,126.29,220.2
31.79,1447.77,37.58
45.14,1388.89,37.58
32.24,1398.83,37.58
33.5,112.94,244.15
31.98,1508.97,37.58
37.54,1376.33,37.58
32.83,116.55,202.01
32.11,1393.09,37.58
40.7,1405.65,37.58
31.69,123.18,205.12
32.25,118.36,568.32
35.68,114.35,241.83
39.4,1383.8,37.58
31.78,88.36,197.21
37.02,129.13,203.33
31.73,115.79,222.99
31.77,115.06,253.64
33.66,82.31,257.3
43.34,107.36,235.96
31.94,91.45,230.57
47.2,101.01,242.41
35.15,131.0,221.2
31.98,1404.57,37.58
35.21,1381.12,37.58
32.03,92.63,233.7
31.82,109.4,231.93
30.4,129.82,221.87
31.49,115.16,235.21
31.09,77.58,233.12
30.76,116.34,244.52
33.87,119.16,207.75
31.37,124.36,234.95
32.1,118.25,214.66
32.82,106.1,246.74
31.89,1406.78,37.58
30.69,115.26,237.39
32.79,104.65,201.62
33.99,112.83,197.64
31.39,104.33,233.96
38.91,86.47,215.66
33.87,112.17,191.0
34.1,83.05,198.43
33.73,72.13,199.3
33.98,120.34,189.94
33.49,122.31,212.03
33.17,121.5,217.86
32.89,131.86,200.29
32.88,105.78,203.07
32.95,128.75,241.68
33.67,111.4,243.6
31.88,116.49,223.31
32.99,121.0,244.72
33.75,121.46,209.49
33.76,123.4,189.55
33.05,92.28,194.83
33.27,120.04,239.3
33.73,96.63,203.07
33.34,79.47,207.92
33.54,107.33,191.88
32.15,114.24,235.73
34.17,113.74,225.42
34.28,140.37,201.19
35.01,2366.48,37.58
31.86,122.7,222.1
36.69,117.06,514.58
32.57,115.45,239.15
32.8,105.62,237.24
33.76,81.07,252.07
32.47,120.03,254.78
33.27,132.58,200.55
33.49,119.57,204.99
32.33,81.67,234.93
33.17,111.14,192.07
33.4,109.52,190.61
33.48,121.63,195.95
30.72,120.52,241.03
31.68,116.22,247.21
33.04,94.78,203.37
33.78,97.57,214.15
33.01,111.63,199.19
33.61,121.96,202.38
33.15,128.72,230.03
33.75,120.78,198.89
32.5,119.58,196.38
32.92,106.93,195.05
33.88,95.54,195.57
33.54,95.17,195.05
33.83,106.56,207.23
32.89,119.61,248.64
33.86,100.85,193.3
32.34,122.46,238.72
33.9,84.7,253.9
33.22,118.55,240.19
33.69,122.36,262.78
32.81,118.35,239.11
33.9,1408.93,37.58
32.98,121.04,193.54
33.85,98.38,210.94
32.81,105.05,221.63
33.0,106.17,189.21
33.76,98.0,208.85
33.93,97.72,198.07
33.43,118.96,229.0
33.88,82.83,237.84
33.8,109.78,196.99
33.56,119.2,214.66
33.81,108.92,201.82
32.66,80.0,237.06
33.27,135.04,201.26
34.25,97.07,198.04
33.35,125.91,192.89
33.19,105.86,203.59
34.06,105.32,241.57
33.3,121.48,195.22
33.84,107.69,202.1
33.19,134.85,234.58
33.81,96.06,204.9
32.95,106.02,199.08
33.89,108.17,198.09
34.2,120.27,208.44
33.03,106.06,188.24
33.14,121.2,195.91
34.69,111.76,204.23
33.79,83.17,294.79
33.06,105.91,190.93
33.37,100.29,211.67
31.54,142.35,233.92
30.58,115.24,230.36
30.53,209.83,233.29
30.68,132.63,226.13
30.72,102.88,245.36
30.91,118.46,217.21
32.81,106.98,203.2
31.5,120.53,231.33
33.75,202.62,197.77
33.13,120.42,198.76
33.84,108.51,183.71
31.45,115.28,207.03
30.68,121.86,243.83
31.53,109.98,370.88
31.3,108.81,238.9
30.52,118.7,225.05
31.23,103.82,223.59
31.46,106.91,229.28
30.98,106.45,238.87
31.85,117.45,286.69
31.09,117.1,259.53
30.85,116.83,231.57
31.67,117.71,241.27
31.56,99.19,290.52
30.81,95.77,236.7
31.52,91.31,216.48
30.95,72.23,250.9
31.58,119.21,221.58
31.51,109.25,227.51
31.14,110.27,236.63
31.05,90.46,214.06
31.73,116.21,244.52
30.71,109.16,236.09
31.03,127.7,225.9
31.51,116.55,244.33
32.13,119.88,264.2
31.62,79.25,245.47
30.63,1404.96,605.09
30.88,122.88,252.05
31.26,116.33,239.26
31.3,1361.55,196.23
30.63,103.47,235.06
30.43,124.23,373.77
31.68,115.3,198.45
31.55,116.78,283.73
31.14,69.35,227.0
31.48,116.63,232.06
31.58,103.45,225.64
32.22,120.52,241.33
31.05,246.18,226.57
30.76,77.07,229.02
30.66,117.31,251.89
31.74,82.78,277.85
30.85,120.35,258.45
30.91,114.75,223.96
32.14,113.41,241.07
163.86,204.35,176.57
41.93,102.49,230.21
31.16,114.69,208.57
30.73,127.52,253.4
31.4,63.76,240.02
30.82,69.37,241.87
30.99,75.13,272.63
30.97,123.65,246.85
31.7,104.99,230.4
30.78,1386.3,288.2
30.37,119.42,545.9
31.13,129.64,239.93
31.19,73.86,224.6
30.86,86.34,230.6
31.78,111.67,224.43
31.34,93.79,221.82
30.65,115.48,204.73
30.96,73.53,237.75
31.37,120.11,216.39
163.86,112.32,240.17
163.86,58.62,217.08
163.86,1398.86,37.58
31.53,79.1,221.59
31.07,120.57,230.96
31.53,225.44,229.54
31.05,116.6,220.25
30.81,64.13,242.43
31.08,102.85,227.0
31.62,77.45,156.87
31.13,230.6,247.86
31.41,77.36,229.62
31.27,83.77,204.62
31.79,123.71,96.77
32.29,1404.66,37.58
32.25,120.56,252.11
32.04,118.76,244.18
32.47,118.95,247.88
31.81,111.0,256.23
32.74,112.23,257.09
47.17,123.08,218.31
31.83,122.39,210.53
32.03,115.43,240.6
31.7,122.68,250.36
31.37,124.15,341.55
31.44,119.27,236.26
31.73,112.22,250.58
32.18,223.57,249.82
32.16,131.89,255.36
31.94,111.33,273.1
31.5,51.27,278.0
32.11,68.57,266.21
31.91,63.24,254.98
31.73,64.52,259.85
32.92,64.59,262.59
31.43,59.8,241.4
32.36,125.41,274.59
32.44,113.43,254.63
32.4,62.29,258.17
32.46,247.5,257.13
31.66,228.42,254.55
31.6,65.86,264.66
31.44,125.67,255.39
31.7,1410.22,401.43
33.02,96.83,260.49
31.45,76.38,257.45
32.52,129.13,258.55
31.61,77.1,273.36
31.16,61.22,255.11
32.42,98.28,256.23
31.68,124.43,235.99
31.81,126.56,237.43
31.69,107.58,271.98
32.19,67.97,249.91
32.39,195.23,254.96
31.92,58.14,238.14
32.49,66.41,269.61
32.63,64.74,272.22
32.9,222.57,259.91
31.85,110.77,244.89
31.81,229.68,309.95
32.18,250.37,262.61
163.86,65.12,271.62
31.84,116.58,262.16
33.34,232.81,254.93
33.64,121.63,254.98
33.4,127.65,264.52
36.63,116.34,280.43
32.05,118.47,272.28
31.63,133.43,634.37
31.0,75.99,261.7
31.72,123.74,616.09
31.39,66.87,460.78
31.18,57.31,251.5
31.48,151.95,260.19
31.58,130.77,633.96
31.9,117.01,324.15
32.0,130.36,243.4
31.58,64.08,234.93
32.15,76.68,257.45
31.46,126.66,240.92
32.13,125.55,263.08
32.46,107.2,245.88
32.38,70.96,260.17
31.88,64.16,274.01
32.78,124.74,277.24
30.5,75.72,264.18
30.75,71.42,242.97
31.51,106.28,254.33
30.74,75.39,255.3
32.01,65.34,283.36
33.62,80.07,275.26
30.95,64.09,247.54
33.29,116.64,255.19
38.94,120.88,261.19
33.59,121.37,276.25
33.66,126.24,274.85
31.34,66.64,261.83
31.57,348.93,249.03
31.27,66.68,238.1
31.1,104.27,251.07
31.45,67.09,253.16
43.71,105.65,265.17
33.4,389.77,271.75
34.0,118.03,275.45
33.73,121.42,288.71
43.45,121.91,299.55
33.62,216.12,286.23
33.31,237.34,278.9
34.0,131.9,306.28
34.14,118.07,295.01
33.66,1342.83,371.88
33.87,392.4,302.21
34.91,122.0,248.85
33.75,132.41,302.14
33.41,229.65,302.47
31.15,65.01,255.47
32.53,110.24,257.67
31.57,77.4,241.98
163.86,223.15,286.56
33.42,121.23,292.61
30.5,56.26,264.89
32.33,125.86,267.56
33.43,191.88,268.38
31.89,232.61,269.27
33.57,111.39,284.68
32.57,114.57,271.25
32.0,221.86,272.35
32.16,79.37,266.55
31.44,70.86,258.53
31.65,60.24,245.71
32.25,122.86,267.98
31.02,61.69,235.08
32.21,59.72,258.3
32.71,123.85,273.62
33.51,107.46,233.68
33.41,238.54,285.89
37.24,109.94,261.33
33.92,387.74,281.0
33.65,110.88,258.77
31.84,122.84,264.63
32.69,128.76,299.36
32.16,126.9,268.04
32.52,128.45,265.62
31.34,121.2,250.41
35.71,111.77,253.57
33.55,120.62,279.42
33.47,385.05,283.11
33.96,225.24,269.63
33.5,393.24,276.53
30.04,149.86,272.87
33.39,121.54,259.53
35.75,113.6,268.19
33.16,233.4,261.89
49.72,226.3,282.55
33.54,118.11,265.41
42.93,112.88,256.25
46.94,77.59,252.67
33.32,114.53,260.92
33.24,115.98,292.66
33.76,110.27,96.49
33.33,126.55,299.32
33.62,122.35,307.68
33.81,120.73,285.93
33.65,112.39,319.43
33.09,122.41,270.56
33.53,108.78,291.28
34.13,121.67,251.64
33.72,217.88,254.33
28.34,111.09,225.74
34.52,229.79,260.43
33.86,229.25,287.05
33.87,121.21,279.1
34.52,1381.35,37.58
33.8,1378.29,37.58
34.47,238.96,273.04
34.18,150.56,259.22
34.11,114.73,263.19
34.66,141.09,270.76
33.98,127.15,269.92
163.86,408.17,241.03
34.13,123.22,281.28
33.12,125.24,369.91
33.53,124.48,291.13
34.09,238.02,280.76
34.98,199.25,288.95
34.99,225.11,289.47
34.26,210.61,274.49
27.96,94.92,214.34
28.33,254.0,218.16
34.25,128.39,273.54
34.75,142.73,272.61
33.37,2357.95,37.58
32.38,107.06,244.59
34.47,114.23,271.42
33.56,123.11,269.85
33.62,118.87,278.56
33.1,114.31,296.64
34.85,127.24,284.27
33.87,1469.21,37.58
32.99,122.46,259.55
34.86,221.41,286.88
33.33,108.73,272.28
33.69,107.65,249.76
34.92,218.72,280.45
30.36,1459.45,37.58
28.54,109.01,218.59
27.8,96.49,231.56
33.66,122.37,253.96
44.07,227.43,266.03
30.46,75.41,281.75
38.04,226.12,281.6
31.92,122.03,307.16
32.19,80.94,232.08
31.94,227.73,272.37
32.99,108.79,261.94
32.85,96.62,231.85
32.51,108.9,282.96
32.73,111.61,287.16
31.65,59.46,270.0
33.08,61.99,410.31
31.79,79.26,296.13
32.62,62.74,299.88
31.3,64.35,294.1
33.24,411.79,204.47
32.79,375.25,275.33
33.5,121.92,271.57
34.05,119.86,282.57
34.06,123.01,249.56
34.4,137.66,246.5
34.2,224.88,281.88
31.35,126.54,265.99
30.99,73.51,256.35
31.82,106.82,244.71
30.7,71.53,245.92
31.82,78.9,243.25
32.16,78.25,254.78
32.14,82.2,259.91
29.04,96.74,240.75
32.5,78.67,233.08
32.77,97.11,275.24
31.73,1381.67,37.58
32.68,83.42,278.56
33.02,98.27,286.15
31.58,107.2,244.69
33.19,97.59,97.46
31.99,111.36,212.79
31.83,68.48,254.74
31.28,79.76,271.17
32.56,119.48,288.0
32.13,79.43,230.44
32.47,118.66,178.24
32.64,82.13,243.53
31.41,107.94,273.11
31.54,79.99,228.85
31.89,79.14,236.5
32.66,126.43,240.99
31.31,124.35,258.94
31.64,76.84,238.4
28.35,111.73,220.49
31.72,120.91,172.97
32.33,384.82,259.09
31.14,228.36,245.53
31.43,388.52,253.81
31.2,74.42,252.67
30.71,119.59,249.85
27.95,117.98,240.49
28.76,101.91,202.38
30.49,63.11,243.96
28.94,98.83,240.1
28.5,95.33,236.7
28.02,221.37,224.24
47.77,49.93,194.6
28.8,354.35,241.12
28.41,95.73,235.83
28.61,98.36,244.22
28.66,99.17,240.3
28.1,109.11,225.19
29.09,109.64,240.75
30.37,1401.74,37.58
31.64,111.93,381.19
31.12,1391.67,37.58
31.76,64.13,273.82
30.71,75.79,277.31
30.85,103.77,273.26
31.02,136.03,277.2
30.85,106.5,251.78
31.64,110.04,288.62
28.89,215.96,232.3
28.01,108.9,233.66
28.86,359.31,257.46
30.65,103.93,311.41
28.19,56.65,238.25
28.39,106.82,254.76
28.48,357.09,275.26
28.68,228.02,243.16
28.22,224.7,250.6
29.27,230.27,228.25
28.41,227.74,266.04
28.5,103.31,226.56
28.54,101.66,233.63
28.7,67.19,251.92
30.88,72.78,268.56
30.51,69.75,270.82
31.36,65.49,106.56
31.37,92.25,556.55
28.37,60.36,225.34
28.04,251.33,237.9
28.36,223.8,214.69
28.96,237.66,200.25
28.68,108.18,90.83
28.55,113.58,270.75
29.83,103.29,273.13
28.46,232.89,262.95
29.44,107.68,278.11
28.34,218.14,256.94
28.11,226.5,224.93
28.79,57.65,251.36
29.14,81.97,265.15
28.76,1407.38,37.58
28.84,51.25,265.13
29.53,99.65,252.91
28.75,52.32,254.14
28.76,57.06,259.44
28.06,102.65,209.79
27.64,95.1,230.73
28.61,105.8,221.99
28.48,257.86,229.48
27.86,218.14,221.65
28.87,218.35,232.64
30.11,117.56,250.84
30.39,239.6,214.93
28.75,113.42,255.26
28.65,82.25,241.5
29.28,104.14,238.66
30.04,345.57,233.83
28.64,116.23,265.67
29.48,113.35,239.46
28.1,82.34,248.01
28.16,358.18,242.26
27.98,356.99,241.35
27.77,358.91,228.76
30.06,512.65,241.07
28.9,498.24,238.96
29.58,339.87,235.01
30.85,224.75,267.69
28.29,368.52,239.31
30.0,142.71,256.51
28.05,117.67,237.51
30.71,418.39,266.04
30.67,407.6,266.59
28.31,219.26,237.24
28.81,203.14,242.73
27.9,214.24,235.9
28.46,97.94,249.95
28.15,373.33,243.51
28.45,97.38,248.66
28.21,95.02,241.09
27.54,58.21,239.0
27.9,360.93,226.03
27.6,55.55,224.71
27.87,345.58,238.98
30.68,125.33,269.44
27.9,93.23,235.77
30.15,410.75,254.55
30.3,414.58,270.47
28.06,77.81,253.9
30.7,147.47,266.51
30.66,397.58,243.96
29.4,514.24,237.97
29.33,253.07,227.06
29.95,524.93,250.25
30.33,553.48,276.3
30.64,131.45,255.97
30.31,232.37,229.32
30.41,399.67,235.47
30.34,416.63,246.63
30.29,397.02,253.04
30.36,483.09,243.64
30.43,417.58,257.09
30.27,223.96,239.99
30.02,386.95,279.38
27.9,105.2,229.86
27.96,96.23,232.21
28.04,112.58,239.69
29.04,112.77,245.53
28.37,109.43,250.51
28.4,98.74,248.04
29.51,516.83,236.14
30.33,397.8,239.59
30.2,115.07,234.37
30.17,414.18,253.99
30.05,125.78,252.82
29.82,200.33,239.02
29.59,233.05,228.18
30.08,125.14,264.85
30.69,221.95,250.67
28.89,101.57,217.99
30.03,243.14,254.48
29.86,192.37,270.39
30.69,198.48,272.67
31.03,161.68,263.55
30.3,522.05,243.38
30.27,522.49,259.26
30.32,209.46,252.69
30.0,148.31,239.65
30.07,228.75,248.73
30.58,219.22,259.61
30.12,130.24,252.47
29.26,113.45,248.1
30.5,230.17,257.84
30.79,140.22,245.04
29.01,109.37,243.23
29.59,101.61,248.49
28.66,230.16,236.42
30.4,116.23,232.41
28.73,118.92,250.26
29.75,122.57,263.51
30.57,245.7,246.96
30.34,393.93,280.05
30.74,435.62,268.79
30.42,534.42,263.84
30.89,568.6,266.1
30.77,524.58,247.58
28.69,205.32,280.67
29.7,132.45,247.62
29.95,138.03,244.63
29.14,212.37,241.44
30.17,211.3,240.51
30.38,102.11,261.03
30.28,373.58,256.53
30.51,104.2,239.89
31.28,401.89,254.01
30.9,231.01,271.17
30.27,409.92,258.43
30.28,400.17,283.45
30.97,120.11,311.0
30.85,101.59,258.62
30.45,404.29,233.96
31.17,228.19,238.89
30.69,226.54,287.91
31.06,226.24,251.03
30.44,370.44,252.61
30.49,397.65,257.5
30.53,216.59,271.38
30.22,125.61,258.25
30.34,128.24,254.65
28.93,404.82,256.94
30.96,382.64,264.55
29.2,222.68,265.35
30.54,128.12,274.27
29.19,408.49,251.4
30.69,158.75,251.31
30.41,101.76,290.35
31.02,138.28,357.99
30.53,364.58,293.3
30.68,123.15,252.05
30.29,209.29,276.32
30.1,179.52,334.41
30.5,68.04,229.32
30.44,233.43,290.2
30.53,224.66,277.74
30.64,234.63,255.97
30.65,122.83,306.95
30.98,411.14,260.13
30.89,133.17,320.36
30.05,197.57,245.17
30.46,131.77,273.24
30.47,121.25,269.12
30.35,142.19,269.31
30.79,387.22,256.53
30.73,412.54,273.95
30.56,243.35,273.97
30.4,101.57,258.77
30.46,103.3,273.66
30.9,388.43,280.3
30.19,379.17,271.06
30.28,128.57,267.59
30.79,383.32,267.01
30.35,240.98,282.91
30.47,1475.64,37.58
30.66,119.89,267.63
30.75,118.74,272.93
30.41,117.78,270.5
30.87,235.14,393.61
30.46,254.2,259.68
29.99,100.25,268.6
29.98,102.47,263.69
31.04,136.76,268.1
30.93,220.46,268.45
30.72,117.79,277.54
30.25,227.8,261.83
30.65,216.05,279.66
30.56,387.51,361.89
30.46,101.0,282.63
30.37,135.01,371.64
30.2,244.47,362.84
30.35,255.11,269.46
30.72,232.7,256.44
30.53,102.92,263.41
30.2,351.84,249.26
31.16,125.01,281.14
31.24,162.82,286.02
30.61,1336.33,37.58
30.8,223.4,337.15
30.44,233.49,258.75
30.93,180.01,254.05
30.34,365.06,276.06
31.0,367.42,257.61
30.56,134.36,393.8
30.71,514.99,246.94
31.01,156.29,258.19
30.39,159.09,326.52
30.36,123.44,303.09
30.74,118.71,251.29
30.88,381.47,280.89
30.4,102.32,281.88
30.58,230.14,249.44
163.86,103.07,242.82
29.58,116.5,358.3
30.47,116.61,237.23
30.69,1378.19,37.58
30.8,71.86,165.41
30.59,1391.62,37.58
30.88,225.28,250.38
30.8,120.74,266.03
30.54,262.2,275.86
30.26,68.13,200.09
30.4,66.05,356.76
30.49,55.28,241.57
30.59,75.15,241.89
30.35,110.45,201.8
30.55,101.15,236.24
30.16,110.75,249.7
30.2,196.39,236.09
30.73,77.29,241.39
30.42,73.28,211.75
30.85,117.72,271.04
30.79,71.97,263.41
30.61,112.84,258.66
30.9,102.03,244.31
27.8,121.11,159.27
30.87,73.68,225.27
30.81,103.59,205.1
30.55,71.9,223.65
30.82,118.3,241.35
29.76,70.7,245.62
30.6,515.25,242.95
30.12,61.77,241.05
30.55,60.6,228.83
30.31,86.42,281.71
30.38,60.2,233.74
30.89,72.93,242.24
30.91,75.6,232.21
29.55,67.53,219.04
30.56,115.97,196.17
29.84,62.03,181.66
30.23,66.22,208.54
30.31,69.7,215.08
31.2,63.48,255.56
30.52,112.87,250.26
30.52,111.16,239.02
30.77,71.91,252.78
30.08,99.21,252.86
31.25,63.52,261.1
30.25,115.13,217.84
30.53,59.82,231.39
30.03,87.77,219.8
30.43,70.53,230.9
30.71,72.12,253.06
30.33,110.23,237.45
30.65,84.86,241.48
30.63,62.39,262.33
31.11,119.01,283.5
31.02,102.22,288.91
30.54,55.64,276.3
30.92,102.86,280.71
30.23,236.56,233.05
30.19,100.37,172.82
30.8,111.39,222.99
30.64,88.55,229.35
30.18,68.63,264.09
30.51,101.3,218.7
29.91,111.38,213.61
30.75,119.44,216.71
30.76,70.05,237.47
30.79,75.31,178.24
30.56,62.8,207.88
30.65,85.07,221.09
30.66,113.81,237.0
30.25,70.42,222.96
30.4,58.14,248.98
30.87,102.3,233.1
30.18,73.4,226.98
31.03,120.55,244.2
30.37,118.45,256.14
30.68,63.57,286.9
30.32,72.75,154.11
30.91,65.25,253.92
30.36,113.6,226.05
30.15,100.91,210.23
30.08,111.35,221.87
30.5,61.33,260.0
30.19,102.61,296.86
29.18,102.52,204.12
29.01,103.53,263.62
29.88,77.24,240.0
30.46,70.03,116.13
29.51,102.99,282.12
29.02,101.75,249.84
30.59,116.22,225.53
30.78,102.5,222.17
30.61,227.44,265.88
30.41,112.83,194.79
28.91,111.5,211.28
29.48,62.44,219.09
28.98,99.32,211.97
30.81,63.67,283.91
29.68,115.35,291.51
30.41,214.35,256.21
30.15,101.99,274.7
28.84,66.3,223.31
29.9,75.56,242.99
29.5,102.01,273.6
30.26,114.57,270.0
29.35,102.82,290.05
29.92,116.08,239.65
29.81,1366.67,379.51
29.1,112.68,262.78
30.31,114.21,229.11
29.27,112.31,242.73
28.98,69.47,275.71
29.36,234.08,386.08
29.06,111.82,228.68
29.07,102.05,292.31
29.53,101.95,252.99
28.93,109.89,246.81
29.72,126.78,257.59
28.71,210.11,229.19
29.26,101.6,270.86
29.9,110.21,225.74
30.12,103.32,293.99
29.62,103.4,282.18
30.07,115.09,255.06
29.5,336.14,292.79
30.01,76.36,257.63
29.18,239.38,281.32
29.95,102.31,266.53
28.59,100.99,228.55
28.7,347.66,224.39
29.45,122.73,242.17
30.08,114.18,269.12
29.56,113.55,235.02
29.13,111.26,260.34
29.34,123.52,207.77
30.04,71.78,252.73
29.29,344.06,216.15
28.89,503.73,223.8
29.08,328.99,215.77
29.52,125.13,220.42
30.2,91.03,228.07
30.24,102.89,210.12
29.29,101.98,259.76
29.63,235.26,221.78
29.03,102.43,264.68
29.98,125.38,222.68
28.6,101.56,272.03
29.92,115.24,254.74
28.48,101.05,233.77
28.69,112.1,227.82
29.56,101.83,204.6
31.81,349.63,357.78
28.95,105.29,268.3
29.28,226.62,269.29
30.89,116.29,288.2
29.79,103.97,285.54
30.08,112.07,258.4
30.57,106.08,284.18
30.87,105.84,317.55
29.71,102.61,212.03
28.95,101.35,208.11
29.96,103.04,287.79
29.26,101.96,261.55
29.18,114.5,264.98
28.92,115.11,240.34
28.95,354.9,210.22
28.93,228.33,239.05
29.29,118.24,288.56
29.73,65.02,295.95
31.66,70.39,274.05
29.21,102.17,261.44
30.86,105.97,276.96
30.39,104.54,263.27
27.09,111.74,256.44
29.98,81.45,273.28
30.84,93.61,278.67
30.95,75.16,266.6
31.02,106.21,284.38
29.71,104.96,270.41
28.99,109.51,196.92
30.0,114.38,160.78
28.91,102.02,195.72
30.91,384.9,270.11
28.77,102.36,188.56
31.68,106.34,243.46
30.94,106.24,258.75
30.44,249.1,244.09
31.92,107.79,270.99
31.75,107.77,254.72
30.07,103.47,211.22
28.9,103.24,208.98
29.81,104.07,257.59
31.92,116.47,285.05
29.87,106.41,261.14
31.18,117.0,236.87
29.3,125.34,229.58
29.43,128.46,208.63
29.63,104.71,205.76
30.21,75.56,237.34
29.63,114.05,262.33
29.91,228.73,240.36
30.45,104.21,275.89
31.51,95.78,274.48
32.07,96.43,255.92
31.42,115.81,257.63
29.94,103.51,257.33
29.75,115.31,251.16
30.29,103.18,244.07
30.63,76.71,252.63
31.16,105.63,260.23
31.35,117.11,261.81
30.59,105.17,264.31
31.25,106.29,269.35
30.46,72.39,251.76
28.65,101.01,223.83
28.55,100.4,209.51
30.35,227.72,254.65
28.98,111.96,247.84
30.2,104.91,256.07
28.46,241.34,204.75
31.66,107.59,278.23
30.5,105.86,242.19
30.44,105.57,231.18
30.34,103.98,254.87
30.49,104.97,258.83
32.42,107.65,282.91
29.41,228.14,238.7
31.99,107.82,283.9
31.65,107.22,270.56
28.53,117.74,222.71
29.05,117.87,267.16
28.11,111.38,245.06
28.48,112.06,256.36
28.39,72.71,246.22
29.5,108.57,219.17
29.87,112.13,254.65
29.51,100.53,239.54
28.7,388.6,200.25
29.02,101.73,191.64
28.8,221.9,234.69
29.21,232.38,212.01
29.58,336.61,214.56
30.64,105.98,247.17
28.57,101.82,157.52
29.66,103.91,259.55
29.3,100.15,259.65
29.2,486.99,223.68
28.48,229.4,219.62
28.65,357.3,211.82
28.36,99.19,256.98
28.17,100.19,215.59
28.58,113.87,203.44
28.79,231.59,187.61
28.0,247.44,201.09
28.5,99.99,275.07
29.38,394.39,224.88
28.75,101.92,228.33
30.69,93.91,272.48
32.16,93.87,274.53
30.05,103.86,245.4
30.96,105.34,243.59
31.62,76.21,256.9
32.63,229.08,339.37
31.95,94.46,274.33
30.62,1321.41,181.83
32.13,107.47,266.04
30.89,107.06,251.5
31.2,107.04,262.18
29.01,334.87,208.42
28.42,101.04,229.26
29.45,109.94,237.71
29.74,100.03,260.3
29.57,115.5,290.87
29.71,109.62,263.23
29.39,108.74,235.34
29.45,111.97,262.63
30.02,67.14,265.32
29.44,218.71,238.38
28.49,73.11,165.54
29.44,71.64,225.16
29.26,100.63,222.84
28.33,109.61,249.8
28.71,97.15,230.12
29.47,110.24,249.39
29.42,99.14,235.75
29.75,113.14,281.97
28.59,100.1,100.4
29.49,109.84,220.72
28.9,67.07,211.75
30.12,113.58,266.77
28.79,112.7,260.19
29.81,114.99,242.69
28.51,110.22,254.5
29.92,102.37,319.8
29.46,112.41,258.68
29.4,118.43,245.06
29.44,75.91,290.48
28.48,109.68,162.95
28.73,126.21,252.04
28.5,112.89,240.99
28.41,100.67,254.74
27.93,112.05,260.02
29.36,101.78,283.97
28.36,222.71,277.24
28.78,124.26,165.69
28.24,110.07,219.49
29.22,86.66,269.81
28.78,99.8,169.57
28.56,101.6,266.16
31.02,59.41,235.32
27.67,101.08,216.54
29.68,106.22,236.26
29.87,1396.7,37.58
28.48,104.46,156.48
27.64,112.35,218.91
30.03,108.44,232.62
28.02,114.45,187.93
28.76,104.06,200.7
27.65,101.65,194.27
29.66,120.16,141.29
28.12,102.2,188.63
28.22,1418.84,37.58
29.98,1363.32,37.58
28.62,1085.13,37.58
28.02,116.33,186.96
29.48,97.27,253.47
28.6,107.56,208.13
28.83,104.04,244.02
28.22,106.68,216.43
28.4,107.75,184.81
27.21,109.07,211.04
29.54,108.58,224.47
29.65,106.35,160.5
26.88,94.22,200.35
27.33,106.22,210.4
28.49,87.79,208.05
27.15,99.83,161.01
27.14,71.16,157.97
27.37,102.96,158.08
26.74,103.9,171.12
27.51,99.95,178.47
28.42,100.2,153.21
26.7,97.83,178.28
