X_50,X_51,X_52,X_53,X_54,X_55,X_56
142.823651,133.575237,150.316354,135.631453,135.57465,136.874592,137.759831
134.70107,126.92902,141.248766,137.790274,125.660717,136.119297,124.302601
140.695844,129.729176,131.860925,139.111853,131.368183,135.48843,130.399944
127.025815,124.908756,138.807863,129.295767,132.41663,137.35751,125.724529
133.342168,140.094029,153.196359,134.987669,133.016994,139.138127,130.574917
135.165555,136.662136,141.857988,133.749807,134.991482,140.158551,124.694027
145.512433,133.379902,145.112352,138.460516,143.100132,147.968953,127.801159
137.551076,132.530789,149.174387,134.742819,130.412708,130.099308,124.504208
132.370396,129.111324,136.074594,127.456213,132.160961,137.334218,123.899723
135.788449,139.275311,136.084398,132.876646,129.42622,138.698819,131.544338
124.477582,129.987583,133.184221,132.021658,124.181927,128.317051,126.428196
125.613515,129.913212,129.235193,130.214193,123.544071,130.259984,121.372357
123.837964,124.355183,131.154268,121.74906,129.084911,128.277066,123.325001
128.909535,131.443333,132.377771,123.557631,129.696247,130.68546,123.709942
140.483815,131.750324,134.772699,134.64115,131.250332,139.87724,125.782826
133.481656,133.101833,136.901041,130.165602,125.870403,131.084538,127.108685
140.367368,126.79591,133.764322,134.162687,129.908748,135.409321,126.958439
129.271176,131.598484,146.2138,132.445814,130.929874,128.656392,125.143215
129.216115,131.58897,145.390123,132.98683,132.553776,138.181187,122.049107
135.123929,132.779125,137.433939,135.987104,126.534893,139.966015,128.387676
139.379613,133.942333,134.625833,130.304586,133.046795,134.043179,128.81641
130.209737,130.448208,133.815912,123.732985,121.796795,130.098629,133.066036
136.55029,125.697399,141.538927,127.357748,129.605182,127.749836,126.590801
133.460744,125.056515,142.833307,132.098082,124.213756,141.863217,122.738255
142.899541,132.672039,136.730058,127.270857,134.007595,134.724461,131.603542
131.808469,126.471317,141.053789,130.68817,127.35252,134.982754,127.497746
133.342892,133.118237,151.78187,133.764326,129.84415,140.95422,134.311855
136.165959,125.588299,138.607172,133.129385,125.305637,128.562283,122.322109
130.442975,124.305691,137.508836,135.698202,134.421276,127.850033,124.778759
128.832692,134.847057,141.38289,134.34664,130.908871,139.866665,126.55299
127.583081,128.16396,132.228166,134.844366,128.540417,128.302968,121.527668
136.790128,138.425137,136.28483,121.586882,124.494709,129.094326,114.56522
135.385999,125.322117,139.75728,133.655653,122.747387,126.5229,124.692463
136.592725,130.964398,138.460001,131.083479,128.505993,143.235211,124.103726
130.995015,129.483509,142.172495,133.559515,132.013439,135.884236,123.932156
132.325085,129.405026,135.753473,132.154051,117.836132,131.655781,119.490391
138.462003,125.746273,135.9881,136.162565,132.637714,135.770909,126.796208
135.390538,133.55476,143.031541,130.546751,129.426411,138.823643,131.150463
127.971127,124.544323,140.011568,131.979048,123.667751,132.506894,129.662953
144.701871,130.474606,143.434641,132.844374,128.125545,140.298581,124.560215
126.145383,125.389385,129.864351,120.71559,129.488178,123.847447,119.023701
141.909222,142.489231,123.648576,133.718947,125.462604,127.454495,125.203739
143.385106,133.123425,139.716844,142.358435,135.639599,139.986935,126.991047
135.42413,126.687054,148.461969,136.399412,133.144924,137.087254,131.191876
137.14536,130.415966,137.768037,133.719435,131.593716,137.934033,120.389774
121.813901,120.474941,131.845834,129.635504,127.810367,128.520558,120.282864
127.130154,127.815807,142.119577,129.877188,123.594662,132.019864,125.085903
133.975598,128.258267,142.668268,131.700972,131.093838,138.507107,128.296032
133.62901,125.190663,140.18728,133.561384,127.950916,133.477459,120.784092
130.105069,123.559689,134.869737,120.140379,121.791424,131.37193,119.343693
125.558347,127.668461,132.929781,128.742445,120.057819,138.32523,119.555935
121.2039,121.836559,141.412164,118.211607,120.920917,132.516018,120.250607
119.640919,125.671078,136.27189,125.198614,124.434772,144.799855,123.587414
133.275624,123.538128,139.615366,126.716864,126.739216,137.19344,124.95335
137.848096,133.284306,134.68091,138.183416,131.646953,142.889515,132.869885
140.217992,128.227604,137.322168,127.848661,129.12627,128.921628,123.623303
133.361028,130.409634,148.395044,132.729551,127.636989,136.596577,125.573101
146.03159,138.526882,138.343927,135.890616,136.592159,139.769543,123.477795
124.579305,122.604527,129.938943,126.549185,124.772037,128.704739,118.945316
134.571187,129.758312,139.329424,121.49935,127.459072,130.252354,127.354084
133.060643,128.87405,136.787172,124.523962,126.633083,133.679333,130.127171
131.427846,129.055599,141.354021,128.739622,127.856472,131.856289,130.76849
135.543019,131.078159,138.071527,136.706114,133.692119,136.822606,127.528752
135.655301,133.339932,142.310327,134.548895,132.747661,130.4958,131.147076
129.408543,119.349362,131.823,128.749632,119.814693,132.569645,124.726048
141.522427,134.681019,140.68432,132.159422,131.935299,136.228825,132.052395
139.330823,132.878719,150.284853,141.978872,130.375789,132.443524,120.660435
135.257359,129.556881,144.323686,134.172003,126.586094,136.961293,123.303929
136.556569,127.832913,143.957086,128.15341,130.255283,138.385869,125.315853
142.634778,133.504437,144.402521,132.326178,135.304287,137.275937,122.923847
130.680173,130.793286,137.479051,129.172758,125.386928,135.472989,120.814915
129.07626,129.274929,135.690454,126.610174,124.210117,129.595044,123.87624
131.819913,134.209774,123.663324,129.524115,118.028629,129.970898,121.098591
139.768155,134.238354,143.114336,132.473814,126.389583,141.246144,130.734203
143.293874,138.743984,138.547792,133.675192,133.797039,132.308613,127.085468
135.513409,124.957035,129.038896,129.882704,124.336635,132.735074,130.566189
134.817365,128.29858,131.553049,130.057661,133.212116,126.610196,123.254635
136.248807,131.16782,135.826868,134.846426,129.221821,143.504658,134.266087
132.181958,123.700359,146.845255,128.609083,122.194965,132.911252,123.960377
124.70731,123.965832,123.158678,121.540556,122.724903,128.907597,118.101093
125.891393,122.084507,139.135583,122.176016,121.385654,125.115483,120.8997
138.939839,122.414662,137.700327,132.627646,127.127125,130.939045,121.644673
137.78114,138.425289,143.070718,138.774,130.941036,139.266942,125.001827
132.071919,128.508854,133.406358,128.735136,129.015209,126.937542,124.779293
124.332051,123.171475,131.993982,130.986845,127.018139,124.010769,125.877545
132.038457,123.950985,130.588144,123.504171,127.745731,129.960606,122.976139
128.032002,131.918202,130.608209,129.311232,128.797527,133.53899,128.001057
132.81049,128.355732,138.160059,129.85507,130.977871,131.510212,121.720692
137.636441,130.788174,135.55874,137.176001,128.351986,134.151387,129.458653
131.374554,122.008572,130.405779,127.466391,130.540195,123.217526,129.915867
140.849385,127.050182,135.111826,132.878759,136.869655,131.275311,124.317455
129.495625,130.469143,138.001802,130.680838,127.242267,128.242459,123.144856
137.061436,130.604366,127.999284,139.71298,136.828281,135.14539,124.053188
129.239865,119.396176,139.208383,125.226439,121.174023,134.068875,127.590725
142.245488,131.755459,137.902505,131.52429,128.90736,132.308011,127.053654
135.339185,127.134243,147.197755,133.681082,126.573765,132.861088,124.00993
132.143727,126.748692,136.953035,130.869093,134.394405,129.874516,122.070873
137.533353,128.530323,140.740533,127.120421,126.418659,134.72015,125.928806
124.960767,124.38644,131.258302,120.920042,121.926845,125.846341,122.248562
128.850095,132.766178,136.707803,123.937201,129.100796,122.521733,126.367344
136.494305,132.41576,133.784456,130.760588,130.929645,124.54208,123.96687
130.619366,135.435986,131.839182,129.848242,125.59322,131.29424,136.220478
124.578862,128.184078,133.267191,125.917814,125.586094,129.970791,123.106526
141.616566,125.618992,142.553636,133.815863,128.890011,127.563336,120.941441
133.964429,124.975491,132.956987,133.869001,127.834209,132.915867,132.878399
136.798505,136.382771,135.58465,128.296042,132.721828,133.76421,123.69289
139.519696,137.094593,134.972795,132.96604,132.728039,128.633259,121.742985
130.878766,132.40427,142.415231,129.454451,126.716007,132.42252,123.552464
138.57314,129.854168,134.292062,130.077849,134.117687,138.491635,123.306057
129.546208,128.167919,128.982736,133.465887,130.0807,127.296475,123.386181
133.223302,127.022289,131.944887,129.198233,124.007931,129.204617,125.70361
129.527417,123.885525,131.556528,135.471632,123.491886,130.329838,114.797161
142.037991,135.993191,150.530328,139.744139,136.58012,146.419499,127.477215
134.287305,129.508587,134.101099,128.07015,130.645992,126.995579,123.193432
138.132718,130.094288,149.166414,142.736998,126.274715,138.129879,125.853703
134.883412,130.170277,130.990144,125.522223,130.163563,127.729596,118.451893
137.572797,126.910389,143.016046,141.910498,132.461025,138.847706,126.325298
91.074933,88.316044,75.084318,105.237471,79.478092,81.138642,87.409664
129.885678,129.210995,140.224115,132.882986,109.450893,128.87492,111.03529
128.693303,130.125012,133.549837,127.838316,125.23875,132.858448,129.284046
137.106595,123.043583,153.137003,136.529959,131.498577,143.874478,106.909092
128.964658,121.946575,140.972345,123.564177,118.955822,131.848111,126.758991
132.097096,136.554226,147.269113,133.61286,124.411678,127.401936,120.345104
139.49558,135.655728,135.987428,138.225691,131.031284,136.812726,119.561497
132.147198,123.445866,141.02923,132.485823,131.22755,128.856755,124.149288
125.471707,130.32864,132.905275,120.957777,125.904758,127.700833,121.258656
131.974248,126.010121,131.67682,124.242567,126.074077,129.334378,121.116642
136.484486,138.111385,135.208849,138.768446,128.983112,131.057667,125.423565
130.014439,128.629139,137.948961,135.550978,132.282825,136.106709,124.37785
133.567685,131.903454,136.310693,136.022352,127.771793,132.23666,123.768498
131.578748,127.398167,133.732622,137.18685,123.736667,114.398472,125.253704
141.053456,137.696186,134.393556,138.482512,132.675144,135.934582,129.409718
138.159367,141.576245,134.154482,132.070234,129.015674,144.74226,131.365704
142.104169,138.212086,143.200441,133.946524,122.596516,137.399403,128.603207
139.051862,133.491825,144.961206,138.537802,124.839565,138.629269,123.180363
142.259679,124.691418,140.616014,134.543959,131.142521,135.423413,122.696232
134.017201,129.220104,140.643724,125.437368,124.410793,135.144879,123.827496
141.763539,130.594898,139.964357,139.61598,131.420925,129.492032,123.439213
130.71684,133.011997,143.566972,128.290548,128.846813,130.821202,120.69656
130.686719,130.820515,133.713419,122.501516,128.098026,132.239583,120.613522
132.033818,129.422856,141.486696,138.291761,136.342441,130.784504,125.829479
121.948033,130.831967,139.653688,133.54788,127.059398,135.485249,118.260456
130.926625,122.836498,139.860376,133.425596,130.066845,132.192204,122.251438
135.415799,123.985806,143.71232,136.479292,131.479275,142.905842,123.03574
130.047498,134.957371,147.943178,127.798758,125.114734,137.035183,124.016331
130.897031,128.85854,138.080659,128.897871,130.368305,135.843335,123.146084
139.76534,133.80016,141.568452,137.018637,126.397869,140.871609,125.786434
139.723927,125.458302,144.344942,135.247747,126.472797,136.041203,120.859768
140.331189,130.018925,135.161485,133.224035,124.37788,147.034504,128.431675
131.469136,131.863583,143.301622,133.005873,129.383655,133.737195,122.472485
132.33698,135.796787,136.074098,123.682013,122.844608,139.64185,127.310154
141.926434,133.067227,137.406915,128.932379,137.649753,136.517857,122.45361
136.977467,135.659588,149.372774,136.311987,129.797436,134.900013,116.153301
136.958043,133.538113,135.595354,130.401114,128.193485,140.492093,129.938481
135.864499,128.147961,138.192491,131.892149,127.082554,128.069653,124.263943
129.356152,130.403111,135.654428,135.647894,129.947353,134.493161,128.526631
134.290891,124.943195,134.462396,129.050078,130.220928,128.322796,126.220371
130.638531,128.256664,138.778894,130.256758,128.500889,134.724438,119.918118
146.559758,133.516003,129.545847,137.270842,138.556301,130.599301,123.784054
133.699254,128.21909,140.063318,141.006765,131.327938,130.122365,127.450428
137.362904,132.555363,136.68287,128.329931,132.65662,127.118313,126.812603
126.191708,123.742474,137.566347,123.798338,128.187298,127.867154,130.680027
132.808942,132.101605,142.057863,130.954657,130.818439,134.935467,122.039845
140.651067,138.571438,138.110849,125.774817,127.434185,136.627758,129.185375
137.916203,132.22369,143.856973,131.455336,131.353947,139.140332,127.334858
145.2048,137.173092,142.5963,130.999815,136.49062,136.323048,122.608288
135.009137,132.156239,137.700647,130.62377,132.772816,139.375546,131.056317
135.998479,124.47636,140.864687,136.351027,132.75465,133.704899,121.591488
132.448048,119.209774,139.073572,133.093885,127.460636,134.821415,126.990818
121.437817,100.704342,126.754121,122.442282,109.630482,118.70625,95.050388
132.372876,123.896229,137.721803,134.204588,119.148372,137.428425,125.891865
124.075345,122.646977,134.019952,131.223211,126.856853,128.114392,122.150051
133.247754,128.604557,140.313226,128.405668,130.960644,134.264546,122.10326
130.178517,129.139851,129.593591,125.380026,126.322635,128.29794,118.077603
128.66673,131.10973,134.980455,131.829809,123.831653,135.173703,128.351772
127.892026,128.566158,127.870187,126.106779,118.240322,135.197941,123.06757
135.050771,123.385433,123.707933,135.935774,122.905384,122.681843,116.548168
133.02702,129.40437,133.070474,133.07073,118.468647,127.381222,126.118481
139.49973,132.218647,126.923891,126.780401,122.365558,141.350972,128.929516
136.27525,130.298153,140.982072,130.730787,121.42252,132.379307,124.14632
130.774327,131.817616,137.358553,130.743422,133.617115,125.971829,122.389027
135.972234,130.279873,134.819559,127.62052,128.959774,138.312535,115.830662
132.362958,123.552052,140.201303,128.071081,126.808727,130.373265,119.150944
136.740262,133.177235,139.949075,136.484282,128.759113,138.684178,127.907871
138.951169,130.762112,138.937669,127.777388,130.363346,131.629048,122.341862
136.804326,133.344624,146.038713,135.293905,134.986996,136.736332,123.312512
137.093396,131.332722,140.635088,132.8151,127.36063,137.909451,123.73991
130.861035,128.154026,138.685556,120.665449,123.818111,133.047131,118.521031
136.714513,132.101704,140.83864,138.213301,131.132114,139.215283,124.54295
133.847234,136.011639,136.240015,129.026999,125.287517,133.249341,124.888035
125.719258,126.721691,135.68252,124.546805,122.228466,126.090863,124.863407
131.300145,128.284931,130.581644,135.852217,125.201687,135.483265,120.512646
