Y_06,Y_08,Y_09,Y_10,Y_12,Y_13,Y_14
16.392,-25.921,-26.14,-22.181,-26.088,-26.092,-25.97
18.692,-24.799,-25.013,-20.442,-24.982,-24.906,-24.983
17.49,-24.786,-24.783,-21.017,-24.813,-24.797,-24.997
18.056,-25.466,-25.458,-20.887,-25.422,-25.703,-25.465
16.451,-26.426,-26.229,-22.278,-26.521,-26.38,-26.367
17.352,-26.208,-25.92,-21.695,-26.004,-26.026,-26.039
18.249,-24.162,-24.189,-20.754,-24.3,-24.177,-24.211
16.041,-26.925,-26.724,-22.703,-26.927,-27.08,-26.834
17.438,-25.127,-25.05,-21.423,-25.241,-25.146,-25.159
18.281,-24.642,-24.629,-20.554,-24.428,-24.553,-24.404
17.659,-25.907,-25.556,-21.628,-25.878,-25.805,-25.789
18.362,-25.256,-25.134,-20.514,-25.14,-24.995,-24.92
17.525,-26.176,-25.874,-21.775,-25.949,-25.626,-26.037
16.766,-25.904,-26.049,-22.191,-25.851,-26.017,-25.898
16.307,-26.596,-26.518,-22.575,-26.431,-26.501,-26.831
16.994,-26.272,-26.267,-22.054,-26.04,-26.108,-26.048
15.693,-26.235,-25.991,-22.945,-26.044,-25.981,-26.071
17.506,-25.103,-25.211,-21.52,-25.251,-25.392,-25.233
17.517,-25.532,-25.583,-21.017,-25.499,-25.547,-25.308
17.351,-25.732,-25.713,-21.776,-25.361,-25.594,-25.994
17.923,-24.773,-24.646,-21.03,-24.575,-24.594,-24.747
17.511,-24.907,-24.903,-21.194,-24.812,-24.992,-24.868
17.698,-25.122,-25.014,-21.307,-24.943,-24.893,-24.869
15.937,-26.641,-26.524,-22.941,-26.624,-26.457,-26.881
17.703,-25.095,-25.034,-21.125,-25.091,-24.893,-24.666
17.147,-24.711,-24.871,-21.43,-24.746,-24.774,-24.594
15.808,-26.274,-26.139,-23.008,-26.227,-26.017,-26.095
16.238,-25.886,-25.765,-22.22,-25.851,-25.914,-25.749
17.002,-25.954,-25.983,-22.02,-25.821,-25.954,-25.736
15.736,-26.965,-26.537,-22.982,-26.844,-26.753,-26.764
17.306,-25.174,-25.327,-21.343,-25.21,-25.154,-25.185
15.148,-26.704,-26.717,-23.801,-26.755,-26.884,-26.844
17.246,-25.144,-25.553,-21.779,-25.244,-25.002,-25.223
14.778,-27.2,-27.036,-23.948,-26.924,-27.109,-27.013
17.636,-25.489,-25.599,-21.283,-25.696,-25.523,-25.534
17.559,-25.321,-25.379,-21.387,-25.29,-25.19,-25.114
17.798,-24.838,-25.108,-20.928,-24.821,-24.988,-24.893
17.619,-25.597,-25.416,-21.315,-25.421,-25.548,-25.4
17.477,-24.861,-24.64,-21.39,-25.031,-24.802,-24.783
13.59,-28.234,-28.027,-24.891,-28.194,-28.346,-28.189
16.809,-26.129,-26.108,-22.227,-26.033,-25.994,-26.005
16.48,-26.092,-26.216,-22.373,-26.043,-25.943,-26.289
16.64,-26.722,-26.361,-22.429,-26.506,-26.507,-26.618
17.275,-25.708,-25.82,-21.658,-25.857,-25.707,-25.808
16.809,-26.33,-26.639,-22.391,-26.539,-26.553,-26.537
16.6,-26.069,-26.386,-22.541,-26.127,-26.167,-26.049
18.174,-25.447,-25.67,-20.925,-25.467,-25.414,-25.352
18.279,-25.201,-25.436,-20.903,-25.105,-24.884,-25.153
17.415,-25.072,-25.154,-21.397,-24.791,-24.868,-25.062
18.382,-25.423,-25.134,-21.335,-24.861,-25.239,-25.296
16.53,-24.818,-24.979,-21.772,-24.852,-25.005,-25.066
15.426,-26.898,-27.064,-23.266,-27.101,-26.803,-26.828
17.524,-25.602,-25.65,-21.379,-25.522,-25.616,-25.759
16.576,-26.1,-26.098,-22.325,-25.96,-25.996,-26.034
18.02,-24.9,-25.17,-20.916,-25.022,-25.001,-24.702
16.144,-26.113,-26.241,-22.558,-26.162,-26.151,-26.249
17.331,-25.545,-26.099,-21.406,-25.823,-25.624,-25.828
15.362,-26.778,-26.771,-23.518,-26.784,-26.748,-26.617
17.59,-25.683,-25.473,-21.393,-25.558,-25.421,-25.461
17.775,-25.252,-25.422,-21.202,-25.499,-25.452,-25.348
14.864,-27.873,-27.926,-24.373,-27.703,-27.628,-27.64
17.128,-25.584,-25.358,-21.693,-25.634,-25.533,-25.235
16.981,-26.101,-26.166,-21.865,-25.868,-25.983,-26.308
17.353,-25.866,-25.577,-21.743,-25.748,-25.72,-25.643
15.603,-26.859,-26.991,-23.479,-26.785,-27.173,-26.833
16.951,-26.056,-25.979,-22.155,-26.038,-26.127,-26.22
17.576,-25.689,-25.714,-21.45,-25.965,-25.827,-25.556
18.023,-25.095,-25.174,-20.815,-25.017,-24.992,-25.058
17.831,-25.495,-25.554,-21.397,-25.535,-25.339,-25.526
17.173,-26.026,-26.245,-22.089,-26.037,-26.004,-26.215
16.555,-26.124,-26.128,-22.673,-26.235,-26.247,-26.338
17.24,-25.987,-25.605,-21.73,-25.452,-25.524,-25.424
17.219,-26.119,-26.452,-21.642,-26.163,-26.278,-26.146
17.917,-25.379,-25.527,-21.07,-25.346,-25.238,-25.358
17.563,-25.696,-25.634,-21.495,-25.628,-25.574,-25.636
17.528,-26.039,-25.959,-21.618,-25.759,-25.747,-25.785
17.782,-25.382,-25.389,-21.197,-25.571,-25.34,-25.201
17.906,-25.027,-25.177,-21.267,-24.913,-25.032,-25.158
17.373,-25.749,-25.794,-21.94,-25.828,-25.654,-25.662
17.786,-24.788,-24.92,-21.225,-24.915,-24.823,-25.041
17.467,-25.157,-25.186,-21.304,-25.126,-25.124,-25.315
15.254,-27.446,-27.572,-23.94,-27.713,-27.773,-27.773
16.506,-26.061,-26.209,-22.483,-25.843,-25.982,-26.246
16.982,-25.619,-25.844,-21.849,-25.676,-25.698,-25.844
16.799,-26.179,-26.271,-22.346,-26.362,-26.329,-26.156
17.129,-26.187,-26.093,-22.116,-25.797,-25.884,-26.205
17.419,-24.416,-24.943,-21.406,-24.602,-24.263,-24.277
16.846,-26.082,-26.244,-22.22,-26.25,-26.183,-26.433
18.134,-25.474,-25.345,-21.244,-25.322,-25.424,-25.405
17.402,-25.708,-25.629,-21.244,-25.557,-25.557,-25.608
17.366,-25.906,-25.699,-21.709,-25.355,-25.59,-25.586
16.428,-26.11,-25.988,-22.653,-26.462,-26.212,-26.098
17.453,-25.152,-25.222,-21.618,-25.129,-24.994,-25.354
16.4,-26.359,-26.279,-22.523,-26.442,-26.302,-26.411
17.199,-25.399,-25.555,-21.722,-25.376,-25.7,-25.392
18.226,-24.903,-25.002,-21.008,-24.9,-24.925,-24.98
17.408,-25.611,-25.713,-21.794,-25.432,-25.573,-25.617
16.254,-26.271,-26.107,-22.455,-26.166,-26.072,-26.003
15.021,-27.65,-27.55,-24.022,-27.627,-27.721,-27.515
16.299,-26.658,-26.471,-22.589,-26.325,-26.382,-26.385
17.911,-25.318,-25.358,-20.892,-25.267,-25.264,-25.132
17.829,-25.182,-25.212,-21.128,-24.997,-25.037,-25.11
16.711,-26.291,-26.087,-22.153,-26.388,-26.204,-26.061
17.613,-25.181,-25.091,-21.588,-25.129,-25.064,-25.135
17.042,-25.991,-25.957,-21.915,-25.912,-25.866,-25.831
17.827,-25.895,-25.815,-21.469,-25.612,-25.556,-25.618
16.419,-26.427,-26.78,-22.766,-26.553,-26.29,-26.634
16.443,-26.71,-26.62,-22.728,-26.556,-26.452,-26.608
17.242,-25.778,-26.006,-21.524,-25.849,-25.584,-25.803
17.951,-25.176,-24.904,-21.191,-25.004,-25.149,-24.995
18.277,-25.0,-24.906,-20.879,-24.689,-24.943,-24.802
17.789,-25.189,-25.354,-21.188,-25.276,-25.155,-25.088
17.002,-26.276,-26.398,-22.049,-26.441,-26.311,-26.54
17.256,-25.748,-25.609,-21.542,-25.581,-25.675,-25.542
17.506,-25.045,-25.09,-21.149,-24.985,-24.888,-24.876
17.197,-25.536,-25.658,-21.642,-25.817,-25.629,-25.786
17.603,-25.715,-25.583,-21.426,-25.568,-25.573,-25.581
16.772,-26.373,-26.15,-22.281,-26.304,-26.3,-26.272
16.077,-26.656,-26.978,-22.921,-27.023,-26.955,-26.63
16.782,-26.36,-26.402,-22.191,-26.465,-26.408,-26.406
16.399,-25.906,-25.974,-22.119,-25.894,-25.845,-25.774
16.393,-25.866,-25.928,-22.456,-25.939,-25.8,-25.973
16.527,-26.307,-26.455,-22.329,-26.388,-26.327,-26.287
16.616,-25.226,-25.206,-21.899,-25.162,-25.491,-25.55
16.74,-25.137,-25.228,-21.706,-25.006,-25.007,-25.034
16.426,-26.133,-26.332,-22.34,-26.204,-26.308,-26.082
16.213,-25.981,-25.979,-22.402,-26.078,-25.919,-25.916
14.775,-27.778,-28.091,-23.886,-27.843,-27.904,-27.847
17.013,-25.463,-25.73,-22.121,-25.735,-25.633,-25.652
16.796,-26.026,-25.863,-22.16,-26.217,-25.966,-26.177
16.891,-25.289,-25.545,-21.523,-25.377,-25.286,-25.413
16.5,-25.458,-25.686,-21.949,-25.39,-25.418,-25.527
16.553,-25.426,-25.377,-22.322,-25.544,-25.446,-25.525
16.692,-26.201,-26.208,-22.327,-25.958,-26.056,-26.358
16.098,-27.037,-27.254,-22.934,-26.989,-27.042,-27.103
15.957,-26.768,-27.043,-22.562,-26.837,-26.842,-26.869
16.548,-26.339,-26.41,-22.328,-26.385,-26.344,-26.538
15.956,-26.943,-27.027,-22.775,-26.794,-26.942,-26.784
16.276,-26.818,-27.083,-22.964,-26.997,-27.056,-27.124
15.215,-27.705,-27.59,-23.721,-27.923,-27.89,-27.719
16.316,-26.328,-26.211,-22.483,-25.979,-26.24,-26.159
16.715,-26.135,-25.973,-22.107,-25.906,-25.993,-25.906
17.606,-25.632,-25.645,-21.57,-25.515,-25.559,-25.52
17.136,-25.598,-25.695,-21.841,-25.678,-25.812,-25.678
17.597,-25.988,-25.834,-21.551,-25.713,-25.69,-25.85
17.549,-25.472,-25.496,-21.523,-25.633,-25.515,-25.488
17.816,-26.193,-26.127,-21.608,-26.135,-26.135,-26.51
17.094,-26.047,-26.294,-21.834,-26.143,-26.207,-26.037
16.976,-25.72,-25.991,-21.752,-25.677,-25.732,-25.756
17.087,-25.28,-25.107,-21.321,-25.047,-24.881,-25.145
16.527,-26.168,-26.006,-22.322,-25.938,-26.049,-25.798
16.958,-26.111,-26.035,-21.95,-25.886,-25.8,-25.642
18.068,-25.472,-25.502,-21.222,-25.425,-25.344,-25.404
17.965,-25.63,-25.86,-20.458,-25.54,-25.488,-25.6
17.577,-25.776,-25.876,-21.871,-25.602,-25.637,-25.639
17.406,-25.539,-25.975,-21.777,-25.791,-25.829,-25.835
17.041,-25.679,-25.956,-21.79,-25.875,-25.592,-25.716
17.239,-25.863,-25.847,-21.629,-25.879,-26.138,-25.933
16.425,-27.01,-26.941,-22.868,-27.22,-27.183,-26.918
16.807,-26.921,-26.884,-22.242,-26.756,-26.902,-26.747
15.879,-26.975,-27.039,-22.986,-26.805,-26.926,-27.065
16.465,-25.923,-26.344,-22.525,-26.126,-26.151,-26.126
15.864,-26.717,-26.813,-23.055,-26.573,-26.493,-26.218
17.008,-26.119,-26.112,-22.163,-26.224,-26.187,-25.994
16.569,-25.83,-25.888,-22.258,-25.673,-25.908,-25.798
16.399,-26.312,-26.322,-22.483,-26.247,-26.195,-26.313
17.158,-25.816,-25.559,-21.52,-25.45,-25.53,-25.445
17.598,-25.331,-25.745,-21.534,-25.645,-25.493,-25.66
17.254,-26.042,-25.854,-21.652,-25.995,-25.897,-26.021
16.093,-26.814,-26.744,-23.055,-26.732,-26.599,-26.858
17.136,-26.142,-26.224,-22.127,-26.139,-26.125,-26.081
15.234,-27.796,-27.594,-23.868,-27.532,-27.688,-27.792
16.866,-26.057,-26.148,-21.935,-25.995,-25.832,-26.127
16.682,-25.983,-25.954,-22.416,-25.711,-25.638,-25.757
16.639,-26.002,-26.422,-22.359,-26.252,-26.287,-26.186
16.444,-26.526,-26.596,-22.73,-26.472,-26.614,-26.655
17.185,-26.174,-26.361,-21.621,-26.167,-26.218,-26.127
17.236,-25.388,-25.796,-21.431,-25.542,-25.637,-25.616
16.89,-26.011,-26.182,-22.248,-25.957,-25.929,-25.903
17.324,-25.795,-25.639,-21.684,-25.731,-25.821,-25.531
16.726,-26.256,-26.011,-21.827,-26.091,-25.836,-26.422
17.274,-25.71,-25.949,-21.9,-25.64,-25.605,-25.729
17.513,-26.241,-26.153,-21.794,-26.27,-26.335,-26.076
17.246,-25.76,-25.776,-21.588,-25.551,-25.753,-25.611
15.174,-27.337,-27.472,-23.333,-27.533,-27.487,-27.38
16.332,-26.453,-26.375,-22.735,-26.429,-26.498,-26.34
15.972,-26.856,-26.772,-22.85,-26.729,-26.761,-26.521
16.53,-26.271,-26.287,-22.564,-26.313,-26.228,-26.32
17.3,-25.113,-25.32,-21.854,-25.131,-25.132,-25.113
16.808,-26.286,-26.383,-22.218,-26.298,-26.146,-26.083
17.442,-25.928,-26.157,-21.719,-26.001,-25.998,-25.721
15.591,-27.282,-27.269,-23.135,-27.244,-27.299,-27.2
16.981,-25.73,-25.629,-22.035,-25.597,-25.638,-25.819
16.011,-26.691,-26.921,-22.621,-26.96,-27.008,-26.746
16.921,-26.521,-26.266,-22.012,-26.442,-26.19,-26.404
16.807,-26.071,-25.927,-21.934,-25.977,-26.046,-25.939
17.973,-25.588,-25.979,-21.032,-25.54,-25.812,-25.66
16.922,-25.88,-25.638,-22.107,-25.706,-25.593,-25.776
17.209,-26.152,-26.401,-21.563,-26.155,-26.52,-26.185
17.024,-25.934,-26.143,-21.964,-26.07,-26.235,-26.152
17.263,-26.187,-25.897,-22.003,-25.834,-25.758,-25.842
13.522,-28.891,-29.05,-25.431,-28.756,-28.981,-28.851
15.926,-27.111,-27.04,-22.915,-27.075,-27.038,-27.126
16.976,-25.821,-26.06,-22.277,-25.72,-25.657,-25.806
17.101,-26.105,-26.162,-21.801,-25.987,-26.165,-26.255
16.066,-26.438,-26.825,-22.738,-26.686,-26.577,-26.387
17.265,-26.147,-26.395,-21.719,-26.077,-26.288,-25.994
15.633,-26.641,-26.796,-23.347,-26.698,-26.594,-26.672
16.639,-26.294,-26.362,-22.408,-26.15,-26.157,-26.247
15.578,-26.861,-27.038,-23.411,-26.859,-26.817,-26.888
17.227,-26.058,-26.145,-21.516,-26.127,-26.281,-25.992
16.2,-27.456,-27.509,-23.238,-27.461,-27.443,-27.458
16.79,-26.047,-26.195,-22.154,-26.157,-26.08,-26.046
16.767,-25.9,-26.278,-22.119,-26.165,-26.041,-26.224
15.215,-27.311,-27.757,-23.721,-27.325,-27.363,-27.173
14.549,-28.195,-28.039,-24.392,-28.336,-28.268,-28.306
15.603,-27.067,-27.192,-23.341,-27.1,-27.197,-26.928
16.737,-26.414,-26.26,-22.436,-26.194,-26.097,-26.13
17.383,-25.811,-25.989,-21.673,-25.795,-25.789,-25.889
17.361,-25.736,-25.844,-21.525,-25.816,-26.075,-25.884
16.819,-25.975,-26.177,-22.276,-26.309,-26.088,-26.266
16.53,-26.38,-26.506,-22.542,-26.379,-26.603,-26.307
17.608,-25.961,-25.906,-21.415,-25.677,-25.548,-25.869
16.683,-26.194,-26.267,-22.367,-26.286,-26.126,-26.454
15.555,-27.511,-27.294,-23.297,-27.381,-27.074,-27.487
16.597,-25.196,-25.129,-22.34,-25.199,-25.139,-25.211
16.216,-26.249,-26.463,-22.714,-26.167,-26.318,-26.294
15.743,-27.14,-27.108,-23.082,-27.265,-27.214,-27.023
16.271,-26.665,-26.882,-22.568,-26.59,-26.516,-26.528
15.509,-27.087,-27.067,-23.091,-26.742,-26.71,-26.716
16.951,-25.766,-25.965,-22.041,-25.704,-25.753,-25.672
17.269,-25.811,-25.557,-21.744,-25.717,-25.826,-25.684
16.776,-26.21,-26.345,-22.187,-26.434,-26.262,-26.212
16.636,-26.385,-26.228,-22.274,-26.354,-26.032,-26.323
15.987,-26.821,-26.592,-22.58,-26.683,-26.463,-26.527
16.2,-27.052,-27.212,-22.704,-27.164,-27.263,-27.109
17.232,-26.147,-26.31,-21.741,-26.002,-26.026,-26.011
16.415,-26.392,-26.58,-22.616,-26.473,-26.494,-26.621
16.449,-26.335,-26.002,-22.138,-25.901,-26.175,-26.056
16.656,-25.753,-25.786,-22.36,-25.804,-25.523,-25.721
17.195,-25.993,-26.035,-21.508,-25.903,-25.859,-25.805
16.711,-26.068,-26.072,-22.32,-26.046,-25.939,-25.895
17.254,-25.438,-25.474,-21.577,-25.358,-25.258,-25.198
17.341,-25.891,-26.349,-21.662,-26.053,-25.917,-26.148
16.871,-26.156,-26.481,-21.973,-26.598,-26.464,-26.685
16.436,-25.324,-25.363,-22.419,-25.466,-25.413,-25.522
17.432,-25.483,-25.827,-21.47,-25.673,-25.681,-25.859
14.566,-28.054,-28.284,-24.376,-28.267,-27.974,-28.215
16.733,-25.831,-25.812,-22.043,-25.844,-25.608,-25.571
15.944,-26.969,-27.129,-23.341,-26.986,-26.964,-26.711
16.142,-26.847,-26.665,-22.912,-26.642,-26.551,-26.687
17.099,-25.776,-25.959,-21.822,-25.679,-25.585,-25.813
17.084,-26.358,-26.274,-21.937,-26.318,-26.204,-26.529
16.569,-26.335,-26.276,-22.229,-26.071,-26.026,-26.015
17.302,-25.465,-25.784,-21.544,-25.568,-25.663,-25.524
16.379,-26.165,-26.45,-22.24,-26.21,-26.409,-26.417
16.669,-26.373,-26.47,-21.974,-26.413,-26.307,-26.434
16.862,-25.9,-26.019,-22.247,-25.868,-25.6,-25.644
15.79,-26.602,-26.729,-23.147,-26.905,-26.838,-26.554
16.307,-25.614,-25.853,-22.576,-25.798,-25.845,-25.752
17.036,-25.773,-25.738,-21.94,-25.748,-25.881,-25.741
17.108,-25.93,-26.122,-22.14,-25.978,-26.005,-25.904
15.203,-27.096,-27.137,-23.235,-27.002,-27.043,-27.154
16.482,-26.483,-26.625,-22.391,-26.474,-26.684,-26.63
15.832,-26.627,-26.617,-22.977,-26.655,-26.741,-26.668
16.781,-26.534,-26.497,-21.994,-26.24,-26.237,-26.344
16.451,-26.491,-26.416,-22.412,-26.354,-26.404,-26.335
17.382,-25.601,-25.554,-21.381,-25.451,-25.5,-25.492
17.02,-26.081,-25.972,-22.033,-25.918,-25.84,-25.965
15.923,-26.872,-27.104,-23.145,-26.814,-26.833,-27.026
14.536,-27.967,-27.997,-24.457,-27.91,-28.015,-28.156
14.915,-27.389,-27.333,-23.626,-27.5,-27.433,-27.084
17.117,-25.987,-25.839,-22.145,-26.163,-26.218,-25.899
17.415,-25.525,-25.339,-21.358,-25.437,-25.679,-25.535
15.409,-26.76,-26.517,-22.849,-26.805,-26.605,-26.617
16.999,-26.398,-26.137,-22.014,-26.308,-26.275,-26.217
16.905,-26.215,-26.358,-21.908,-26.222,-25.959,-26.169
15.736,-27.328,-27.44,-23.749,-27.139,-27.117,-27.159
16.014,-26.505,-26.365,-22.644,-26.324,-26.331,-26.128
17.172,-26.264,-26.18,-21.972,-25.754,-25.848,-26.243
17.737,-25.708,-25.786,-21.208,-25.887,-25.768,-25.576
17.256,-25.952,-26.079,-21.578,-25.805,-25.798,-25.93
16.142,-26.976,-26.831,-22.561,-26.822,-26.85,-26.681
17.002,-25.958,-25.892,-21.761,-25.746,-25.722,-25.837
16.774,-25.52,-25.48,-21.785,-25.608,-25.476,-25.733
16.336,-26.482,-26.381,-22.072,-26.327,-26.361,-26.149
16.665,-26.062,-26.42,-21.908,-26.313,-26.152,-26.149
16.902,-25.334,-25.455,-21.624,-25.608,-25.379,-25.402
15.478,-27.509,-27.61,-23.599,-27.415,-27.457,-27.462
16.832,-25.712,-25.931,-22.314,-25.809,-25.833,-25.709
16.493,-26.417,-26.511,-22.203,-26.404,-26.377,-26.604
16.931,-25.832,-25.863,-21.629,-25.757,-25.59,-25.761
15.729,-26.867,-27.009,-22.994,-26.99,-26.586,-26.907
15.654,-26.743,-26.718,-23.229,-26.898,-26.789,-26.859
17.122,-26.197,-26.347,-21.981,-26.361,-26.314,-26.201
17.252,-25.75,-26.052,-21.566,-25.808,-25.898,-25.833
15.896,-26.72,-26.755,-22.86,-26.638,-26.691,-26.912
17.184,-25.155,-25.104,-21.431,-25.19,-25.129,-25.157
17.16,-26.274,-26.076,-21.52,-25.839,-26.052,-25.964
15.796,-27.406,-27.245,-23.137,-27.274,-27.263,-27.291
16.208,-26.643,-26.519,-22.535,-26.578,-26.313,-26.414
16.757,-25.382,-25.794,-21.656,-25.556,-25.782,-25.515
17.743,-25.242,-24.977,-21.48,-25.106,-25.287,-25.214
15.466,-27.327,-27.407,-23.558,-27.28,-27.212,-27.43
16.831,-26.281,-26.167,-22.021,-26.164,-26.318,-26.271
15.671,-26.422,-26.67,-22.962,-26.869,-26.682,-26.597
17.682,-25.481,-25.499,-21.06,-25.318,-25.234,-25.297
16.492,-26.451,-26.579,-22.379,-26.564,-26.528,-26.498
16.022,-27.353,-27.316,-23.175,-27.26,-27.374,-27.281
16.612,-26.591,-26.536,-22.451,-26.488,-26.625,-26.715
14.59,-28.125,-28.083,-24.255,-28.066,-28.148,-28.045
16.61,-26.106,-26.129,-22.325,-26.132,-26.125,-26.338
16.426,-26.492,-26.606,-22.357,-26.582,-26.394,-26.782
16.981,-25.895,-25.829,-22.141,-25.899,-26.083,-26.035
16.734,-26.346,-26.326,-21.822,-26.222,-26.369,-26.333
16.581,-25.997,-26.038,-22.276,-25.76,-25.882,-26.025
16.023,-26.653,-26.822,-22.878,-26.526,-26.483,-26.569
17.306,-24.839,-25.266,-21.55,-25.223,-25.082,-25.065
16.54,-26.583,-26.634,-21.991,-26.504,-26.594,-26.363
17.175,-25.632,-25.729,-21.978,-25.855,-25.784,-25.783
17.432,-25.343,-25.247,-21.326,-25.12,-25.281,-25.465
16.719,-25.192,-25.125,-21.917,-25.161,-25.088,-25.285
16.579,-26.552,-26.507,-22.658,-26.623,-26.66,-26.303
17.382,-25.836,-25.874,-21.469,-25.442,-25.575,-25.638
16.669,-25.986,-26.088,-21.782,-25.68,-25.855,-25.725
17.478,-25.946,-25.923,-21.561,-25.834,-25.548,-25.975
16.268,-25.984,-26.107,-22.285,-26.083,-25.861,-26.236
16.954,-25.938,-25.912,-21.922,-25.862,-25.977,-25.837
16.764,-26.268,-26.416,-22.161,-26.358,-26.501,-26.21
17.118,-25.638,-25.607,-21.741,-25.718,-25.98,-25.678
16.316,-26.618,-26.537,-22.512,-26.634,-26.745,-26.883
16.814,-26.33,-26.384,-22.333,-26.11,-26.257,-26.166
16.993,-26.149,-26.017,-21.675,-25.8,-25.84,-25.73
17.418,-25.594,-25.482,-21.558,-25.661,-25.65,-25.338
16.159,-27.143,-26.995,-22.889,-27.102,-26.875,-26.897
17.138,-25.911,-26.066,-21.24,-25.809,-25.954,-26.038
16.818,-26.566,-26.439,-22.356,-26.429,-26.552,-26.54
17.174,-26.092,-26.078,-21.851,-25.89,-25.955,-25.864
17.044,-25.813,-25.947,-21.73,-25.939,-25.815,-25.751
16.061,-26.673,-26.626,-22.402,-26.349,-26.397,-26.524
16.893,-25.681,-25.521,-21.632,-25.765,-25.409,-25.631
17.579,-25.389,-25.471,-21.068,-25.351,-25.517,-25.351
16.047,-26.004,-26.224,-22.23,-26.137,-26.255,-26.33
17.038,-26.254,-26.29,-21.972,-26.024,-25.947,-25.887
16.773,-25.998,-25.975,-21.927,-25.786,-25.805,-25.858
16.389,-26.174,-26.429,-22.284,-26.298,-26.351,-26.371
16.412,-26.05,-26.215,-22.385,-25.948,-25.95,-26.01
16.791,-26.47,-26.273,-21.97,-26.414,-26.229,-26.465
17.153,-25.783,-26.12,-22.061,-26.051,-25.986,-25.991
17.009,-25.662,-25.605,-21.758,-25.633,-25.474,-25.514
17.182,-24.943,-25.132,-21.745,-25.003,-24.931,-24.884
17.298,-26.071,-25.881,-21.692,-25.709,-25.72,-25.748
15.995,-26.759,-26.713,-23.236,-26.755,-26.794,-26.622
16.271,-26.181,-26.245,-22.198,-26.161,-26.1,-26.163
15.303,-26.862,-26.793,-23.45,-26.512,-26.596,-26.749
17.433,-25.766,-25.694,-21.737,-25.708,-25.575,-25.726
16.268,-27.088,-26.633,-22.96,-26.65,-26.629,-26.961
16.865,-25.689,-25.708,-21.935,-25.487,-25.384,-25.486
17.33,-26.34,-26.289,-21.839,-26.184,-26.224,-26.349
16.475,-25.532,-25.639,-22.112,-25.522,-25.579,-25.697
15.7,-26.93,-26.857,-23.35,-26.867,-26.67,-26.867
16.739,-25.778,-25.594,-22.02,-25.714,-25.7,-25.61
16.896,-25.419,-25.299,-21.781,-25.399,-25.121,-25.522
16.132,-26.879,-26.73,-22.843,-26.527,-26.49,-26.458
16.806,-25.865,-25.853,-22.302,-25.969,-25.718,-25.872
16.893,-25.465,-25.315,-21.866,-25.442,-25.322,-25.314
16.478,-25.202,-25.378,-22.215,-25.223,-25.355,-25.123
17.553,-25.417,-25.317,-21.246,-25.347,-25.283,-25.269
16.234,-25.884,-26.111,-22.176,-25.824,-25.65,-25.856
15.23,-27.334,-27.012,-23.314,-27.034,-26.971,-26.871
16.946,-26.445,-26.325,-22.389,-26.244,-26.274,-26.35
16.702,-25.899,-25.954,-22.246,-26.059,-25.989,-26.013
16.457,-26.101,-26.032,-22.342,-25.88,-25.857,-26.162
16.861,-25.872,-25.861,-21.862,-25.651,-25.707,-25.702
17.281,-25.445,-25.562,-21.67,-25.275,-25.308,-25.366
16.749,-26.387,-26.346,-22.452,-26.372,-26.414,-26.172
16.461,-25.239,-25.257,-21.942,-25.1,-25.288,-25.052
15.885,-27.011,-26.899,-23.118,-27.023,-26.899,-26.865
15.354,-27.089,-27.121,-23.776,-27.266,-27.209,-27.066
16.898,-26.074,-25.801,-22.321,-25.909,-25.67,-25.952
16.891,-25.741,-25.814,-22.028,-25.755,-25.778,-25.92
14.396,-27.598,-27.682,-24.348,-27.703,-27.861,-27.707
16.329,-26.814,-26.533,-22.796,-26.573,-26.556,-26.73
15.967,-26.701,-26.602,-22.707,-26.314,-26.505,-26.653
17.078,-25.778,-26.004,-21.831,-25.781,-25.898,-25.888
16.271,-26.061,-26.009,-22.605,-25.906,-25.859,-26.177
16.139,-26.573,-26.612,-22.766,-26.589,-26.643,-26.645
14.355,-27.494,-27.69,-24.276,-27.703,-27.727,-27.48
16.559,-25.645,-25.672,-21.875,-25.621,-25.734,-25.888
15.197,-26.899,-26.88,-23.645,-26.966,-26.92,-26.802
16.393,-26.093,-26.298,-22.349,-26.092,-26.221,-26.341
16.385,-26.188,-26.214,-22.203,-26.176,-25.966,-26.002
15.492,-26.294,-26.435,-23.076,-26.356,-26.384,-26.392
14.918,-26.557,-26.609,-23.702,-26.546,-26.578,-26.595
15.934,-27.161,-27.271,-23.037,-27.056,-27.144,-27.084
16.98,-25.11,-25.142,-21.999,-25.177,-25.085,-25.05
16.827,-25.902,-25.768,-22.131,-25.684,-25.969,-25.828
16.444,-26.44,-26.691,-22.325,-26.414,-26.457,-26.478
15.861,-26.339,-26.602,-22.633,-26.358,-26.424,-26.488
16.451,-26.097,-26.139,-22.464,-26.081,-25.89,-26.281
16.078,-26.296,-26.393,-22.74,-26.183,-26.001,-26.365
17.381,-25.708,-25.485,-21.511,-25.65,-25.337,-25.379
15.586,-27.508,-27.68,-23.368,-27.386,-27.33,-27.34
14.75,-27.913,-27.81,-24.164,-27.797,-27.74,-27.803
16.174,-26.473,-26.264,-22.666,-26.415,-26.329,-26.289
16.155,-26.778,-26.968,-22.818,-26.621,-26.739,-26.778
16.701,-25.353,-25.205,-22.241,-25.143,-25.199,-25.344
16.173,-26.296,-26.306,-22.702,-26.281,-26.214,-26.261
17.047,-25.912,-26.035,-21.919,-25.798,-26.005,-25.744
16.228,-26.6,-26.744,-22.402,-26.369,-26.469,-26.673
