Y_01,Y_05,Y_07,Y_11
1.601,29.987,3.013,24.851
1.764,30.482,2.897,24.685
1.488,34.209,3.069,25.009
1.395,29.522,2.827,24.22
0.89,27.029,3.475,21.663
1.25,29.509,3.723,23.985
0.895,31.479,2.645,23.925
1.693,33.114,2.846,25.616
1.887,28.661,3.55,23.007
3.518,22.186,3.701,23.105
0.523,24.79,4.017,22.134
1.213,24.581,3.552,22.745
1.247,25.865,3.567,22.355
1.48,33.141,2.37,25.525
1.027,31.328,2.541,24.156
1.549,28.983,3.378,23.428
1.244,30.609,3.104,24.355
1.438,30.447,3.495,24.557
1.504,34.38,2.629,25.353
1.859,32.316,2.509,25.034
0.883,24.117,3.549,22.506
0.726,26.764,3.871,22.171
1.42,27.007,3.338,24.044
1.24,27.725,2.834,24.407
1.662,32.216,3.163,24.696
1.304,32.886,2.748,25.109
1.369,30.814,3.601,24.002
1.293,33.228,2.788,25.065
1.597,31.054,3.223,25.475
1.088,28.755,3.846,23.38
1.993,27.433,3.436,24.18
0.312,24.758,3.748,22.043
1.329,32.357,2.866,25.636
1.561,31.858,3.137,24.275
1.622,26.095,3.705,23.398
1.925,29.163,3.96,23.541
1.461,33.437,3.184,25.072
1.542,30.178,3.806,23.549
2.049,34.351,2.655,25.884
1.044,25.274,3.634,22.202
1.307,34.163,2.633,25.609
1.372,29.404,2.974,23.547
0.795,29.894,3.326,24.072
0.861,24.707,3.706,21.484
1.456,30.176,3.009,24.492
1.794,25.582,3.274,23.251
1.605,33.713,2.568,25.405
1.782,29.809,3.214,23.599
0.673,26.495,3.737,22.475
0.767,25.652,3.863,21.94
1.023,30.818,3.596,23.604
0.853,27.117,3.672,23.157
0.999,29.124,4.024,23.244
0.806,28.607,3.188,23.931
1.238,26.253,3.902,22.985
1.375,32.629,2.327,25.193
1.341,32.205,2.882,24.576
0.126,33.837,1.32,23.197
0.028,34.174,1.344,25.123
0.172,35.055,1.755,23.617
0.093,34.949,1.374,24.344
0.243,35.491,0.818,22.654
1.409,28.873,3.825,23.772
1.72,30.005,2.953,24.092
1.134,25.689,3.45,22.543
0.825,24.425,3.893,21.357
0.061,35.073,1.333,25.071
1.534,28.305,3.745,23.265
1.414,29.432,3.639,23.626
1.343,32.071,3.43,24.596
0.728,27.492,4.032,21.462
2.146,32.258,3.342,24.661
1.084,27.254,3.576,23.541
0.951,30.523,3.657,24.013
1.475,26.834,3.464,23.808
1.743,30.803,3.101,25.172
1.221,27.025,3.846,24.211
2.44,30.872,3.103,23.442
0.574,24.865,3.949,22.569
1.267,29.78,4.01,23.664
1.557,34.422,2.851,25.774
1.195,29.485,2.891,24.575
1.409,31.052,2.847,24.968
1.549,31.419,2.964,25.472
2.197,29.526,3.607,23.944
1.691,27.784,4.059,23.763
1.098,34.421,2.368,25.355
1.204,32.163,3.928,24.204
1.182,30.687,3.711,24.308
1.109,26.859,3.834,23.412
1.422,29.509,3.776,23.255
1.578,25.752,3.557,24.288
0.806,25.565,3.396,23.25
1.755,30.765,3.684,24.154
1.716,29.906,3.982,23.425
0.238,35.014,1.339,23.185
1.259,29.475,3.467,23.931
0.079,35.25,1.581,25.249
0.283,35.433,2.122,24.077
0.036,35.074,1.273,25.285
0.135,35.387,1.386,24.458
0.182,36.159,1.674,25.226
1.569,34.396,2.984,25.899
1.069,32.897,2.714,25.08
0.333,35.372,1.408,22.87
0.02,34.861,1.247,25.286
1.092,30.233,3.408,24.465
0.173,35.329,1.332,24.554
1.85,24.816,3.774,22.889
1.126,26.521,3.807,22.737
1.398,27.356,3.656,23.496
1.331,25.795,3.591,23.193
1.44,30.09,3.786,24.938
1.677,29.594,3.412,24.027
1.744,29.342,3.51,24.83
0.733,24.61,3.879,22.927
1.335,29.629,3.894,24.533
1.673,31.055,3.323,23.846
1.375,31.884,2.98,24.919
1.661,30.7,3.474,23.66
1.694,32.686,2.591,24.843
1.997,29.752,3.141,23.939
1.815,26.175,3.578,23.47
2.027,31.006,3.111,24.608
1.395,30.781,2.908,25.115
1.585,31.943,2.888,24.879
1.464,28.698,3.094,24.47
1.504,23.316,3.682,22.034
1.221,30.219,3.501,23.807
1.365,28.325,3.086,24.334
0.759,31.074,3.067,23.903
1.703,29.879,3.078,24.629
1.466,30.695,2.971,24.694
1.923,31.812,2.914,24.97
1.847,33.794,2.697,25.579
1.796,33.989,2.403,25.196
1.659,29.478,3.282,24.46
1.653,29.926,3.488,23.966
1.54,25.279,3.596,23.242
0.941,24.277,3.778,22.554
0.799,26.717,3.801,23.412
1.8,31.324,2.813,25.264
1.41,30.655,3.308,24.287
1.077,29.733,3.315,24.155
1.54,32.412,3.017,24.845
1.648,28.84,3.586,23.583
0.947,23.725,3.514,22.468
1.181,26.172,3.908,23.165
0.809,29.369,4.312,22.187
1.665,30.505,3.084,24.542
1.557,32.1,2.582,25.654
1.291,28.396,3.711,24.061
1.307,27.744,3.47,24.342
1.821,31.543,3.294,25.362
1.319,33.626,2.493,26.05
1.474,35.137,2.556,26.169
1.916,30.951,3.814,24.429
1.39,31.245,2.805,26.074
1.648,32.004,3.365,25.982
0.897,28.81,4.1,22.956
2.021,33.517,2.399,26.003
1.305,34.177,3.064,25.604
0.966,28.875,3.668,24.625
0.276,23.859,3.751,22.662
1.28,33.432,2.78,24.945
1.48,28.989,3.748,24.75
1.396,32.023,2.705,25.847
0.822,35.57,3.137,24.833
1.146,28.086,3.161,24.957
1.668,34.526,2.834,25.807
1.455,34.519,3.03,25.865
2.199,35.617,2.783,25.363
1.607,34.532,2.908,25.832
0.9,27.95,4.236,23.562
1.737,30.136,3.3,24.689
1.603,31.425,3.077,25.222
1.312,31.361,3.591,24.219
1.202,32.295,2.971,25.267
2.06,34.644,2.537,26.545
1.475,29.924,3.609,23.411
1.087,29.459,3.864,23.925
2.071,25.879,3.26,24.534
1.591,33.08,2.83,26.109
1.895,28.824,3.578,24.151
1.835,31.941,3.419,24.899
1.814,32.808,2.851,25.519
1.808,31.26,2.976,25.728
1.164,30.456,3.454,24.062
1.11,32.625,3.322,25.25
1.458,30.316,3.74,24.089
0.698,23.208,3.608,21.974
1.367,30.733,3.228,24.932
1.151,30.174,4.022,22.843
1.315,33.941,2.949,25.397
1.074,30.527,3.861,24.131
1.45,34.904,2.657,25.537
1.346,26.672,3.172,24.773
1.184,32.798,2.97,24.866
1.838,28.508,3.581,24.545
1.494,33.589,2.966,25.414
0.757,23.614,3.528,22.914
1.11,26.22,3.666,22.803
1.346,23.279,4.014,21.825
1.479,29.6,3.661,22.856
1.058,33.273,2.778,24.58
1.598,29.621,3.503,24.026
1.843,30.384,4.028,23.325
0.897,30.755,3.627,23.285
1.278,25.35,3.376,22.945
1.735,29.083,3.731,23.47
1.673,28.257,4.152,22.746
1.301,27.141,3.754,23.279
1.02,25.788,4.011,21.483
1.49,27.02,3.746,22.766
0.961,23.539,3.928,22.17
1.726,30.56,3.452,23.637
1.687,31.1,3.216,24.669
1.546,27.184,3.795,22.6
1.825,30.808,2.784,25.577
0.8,22.183,3.597,20.558
1.001,26.576,3.682,23.108
1.514,29.1,2.964,24.441
1.064,31.336,3.296,24.613
1.213,30.21,3.571,23.887
1.456,32.771,2.79,25.427
1.625,32.716,3.178,24.289
1.603,30.688,3.417,24.154
1.215,32.451,2.717,24.786
1.123,28.286,3.727,23.382
1.579,34.015,2.809,24.899
1.299,31.005,2.98,24.653
0.978,33.456,2.876,24.695
2.328,29.018,3.208,25.079
1.443,28.439,3.488,23.373
0.969,30.598,4.266,23.166
1.109,22.437,3.516,21.515
0.795,23.887,3.483,21.909
1.147,31.735,3.26,24.009
1.213,32.629,2.899,24.901
1.257,25.942,3.706,23.277
1.214,31.283,3.257,24.839
1.773,32.96,3.209,25.535
1.758,30.413,3.379,24.301
1.284,35.039,2.817,25.464
0.951,26.507,3.846,22.501
1.55,31.871,3.932,23.886
0.679,28.242,3.763,23.393
1.693,28.48,3.657,23.863
1.156,28.489,3.468,23.741
0.894,23.151,3.827,21.882
1.008,26.826,3.376,24.076
2.031,30.228,3.317,24.218
1.076,33.867,2.546,24.84
1.566,32.249,3.221,24.895
1.681,33.913,2.737,25.045
1.732,33.072,2.283,25.039
1.372,31.573,3.19,24.225
1.348,27.368,3.66,22.974
1.491,29.693,3.187,24.894
1.438,25.353,3.403,21.684
1.063,25.099,3.722,22.502
1.841,30.616,3.174,24.683
1.815,29.745,3.627,23.778
1.61,29.593,3.539,23.523
1.579,32.063,3.183,24.381
1.579,30.465,3.212,24.339
1.742,31.408,3.216,24.731
1.421,32.792,3.131,25.19
1.497,34.391,2.17,25.541
1.698,28.551,3.027,24.31
1.663,29.972,3.176,24.043
1.879,32.939,2.958,24.509
1.343,34.4,2.18,25.302
1.119,23.979,3.58,20.71
1.594,28.726,3.657,23.67
1.436,30.903,3.235,24.198
1.395,32.026,3.2,25.005
1.022,34.341,3.011,25.574
1.596,32.159,2.441,25.38
1.338,28.664,3.578,23.433
1.378,30.243,2.811,24.574
1.336,31.603,2.194,25.368
2.039,34.014,2.63,25.247
1.599,31.913,3.193,25.064
1.282,34.059,2.48,25.732
1.375,31.347,2.967,24.537
1.234,25.722,3.309,23.438
1.118,24.004,3.713,23.845
0.853,31.477,3.511,24.437
1.506,31.712,2.564,25.07
1.125,32.91,2.977,25.055
1.679,31.962,3.114,25.187
1.502,33.047,2.688,25.397
1.374,33.161,3.069,25.164
1.245,33.228,2.53,25.087
0.889,33.748,2.087,25.572
1.505,33.192,3.04,25.114
1.514,27.823,3.668,24.192
1.131,29.742,3.152,24.809
1.7,24.272,3.401,23.341
1.432,34.297,3.453,25.149
1.829,30.706,3.157,24.638
1.583,27.556,3.718,23.62
1.33,30.006,2.881,24.35
1.333,29.834,3.619,23.914
0.733,31.709,3.559,23.685
1.187,24.998,3.546,22.703
1.382,30.647,3.493,23.885
1.886,23.524,3.616,23.417
1.222,31.529,3.145,24.428
1.144,32.678,2.966,25.322
1.163,30.114,3.43,22.934
1.713,31.827,3.529,24.408
1.462,30.778,3.376,23.948
1.223,32.191,2.564,24.691
1.515,27.261,3.437,23.601
1.212,30.717,2.977,24.679
0.167,22.503,3.424,21.711
1.374,28.327,3.429,24.251
1.029,29.612,3.542,23.774
1.078,28.593,3.655,24.055
1.222,33.978,3.33,24.305
1.389,31.688,3.043,24.371
1.176,26.295,3.79,23.392
1.463,32.501,2.703,25.25
1.588,32.477,2.573,25.303
1.31,25.655,3.704,22.772
1.057,24.705,3.609,23.212
1.964,30.009,3.323,24.062
0.437,25.271,3.794,22.72
0.848,32.609,3.44,24.204
1.384,35.1,2.701,25.675
1.536,28.791,2.987,24.336
0.774,30.801,3.066,24.233
1.287,28.85,2.865,24.83
1.628,27.435,3.541,23.717
0.919,34.202,2.312,25.369
0.854,22.495,3.728,22.677
1.233,31.407,3.546,24.009
1.955,31.914,2.762,24.972
1.139,25.398,3.935,22.709
1.472,28.067,3.438,24.309
1.392,28.968,3.767,23.502
1.574,31.863,3.298,24.475
1.16,28.715,3.737,23.472
1.328,33.935,2.774,25.074
1.764,30.314,3.845,24.648
0.857,26.361,3.842,23.977
2.138,26.779,3.508,24.142
1.369,34.054,2.693,25.375
1.03,29.226,3.892,23.478
1.061,31.267,3.381,24.501
1.239,28.643,2.915,24.402
1.119,33.675,3.24,24.823
1.202,31.521,3.003,24.084
1.657,26.715,3.648,23.671
1.396,33.01,2.643,25.742
1.361,26.873,3.665,23.829
0.9,29.905,3.051,24.46
1.384,30.722,3.265,24.697
1.25,22.04,3.334,22.799
1.615,32.138,3.209,24.901
1.511,29.186,3.503,23.895
1.502,25.687,3.812,23.351
1.581,31.053,2.475,25.164
1.833,31.513,3.258,24.765
1.272,32.374,2.865,24.628
1.167,28.598,3.743,23.678
1.78,34.039,2.745,25.805
0.782,22.85,3.719,22.839
0.685,26.424,3.264,22.596
1.213,32.759,2.735,24.487
0.834,32.971,3.118,24.228
1.206,27.217,3.933,23.049
1.477,25.979,3.554,22.793
1.506,31.738,3.263,24.625
1.144,20.462,3.448,21.133
1.541,28.437,2.751,24.348
1.26,32.867,2.46,25.221
1.355,26.039,3.33,23.227
1.683,28.228,3.269,24.099
1.025,33.506,2.486,24.841
1.528,33.253,2.598,25.625
0.994,34.092,2.673,25.32
1.419,34.521,2.509,25.381
1.667,33.373,3.338,25.104
1.346,34.881,2.778,24.677
1.392,29.94,3.41,23.597
1.065,29.367,3.136,24.318
0.808,33.892,2.895,24.948
1.556,34.289,2.824,25.441
1.096,25.235,3.592,22.795
1.574,30.046,3.265,24.25
1.819,28.523,3.24,23.934
1.086,30.886,3.068,23.674
2.094,33.931,2.615,25.004
1.292,32.822,3.09,24.329
1.253,31.16,3.267,24.565
1.588,34.554,2.5,25.592
1.365,26.635,3.804,22.578
1.365,33.114,3.125,25.046
1.635,24.64,3.791,22.938
1.326,32.87,2.938,25.098
1.874,30.331,2.692,25.612
1.353,32.179,2.911,24.448
1.49,31.579,3.334,24.628
1.816,29.199,2.935,24.234
1.213,26.737,3.868,23.151
1.53,31.681,3.173,24.603
1.331,30.984,3.409,24.118
1.74,30.87,3.431,24.205
1.805,33.558,2.313,25.918
1.76,35.111,2.728,25.394
1.568,31.084,3.213,25.051
2.394,29.302,3.194,24.351
1.329,27.78,4.158,22.4
1.209,29.455,3.283,24.336
1.533,32.167,2.573,24.628
1.675,33.927,2.542,25.114
1.544,33.208,2.62,25.538
1.194,29.864,3.064,24.417
1.308,27.484,3.364,24.228
1.275,30.011,3.262,24.75
2.437,30.169,3.57,23.93
1.474,29.504,3.064,23.863
1.648,29.636,3.164,25.039
1.64,31.95,2.874,24.919
1.158,23.171,3.191,23.819
1.127,25.32,3.598,23.36
1.377,26.342,3.962,23.716
0.743,30.799,3.653,23.981
1.218,32.53,3.005,24.827
1.182,23.978,3.683,23.543
1.5,30.184,3.006,23.801
1.659,29.276,2.883,24.891
1.668,29.723,2.944,24.475
1.168,27.888,3.83,23.512
1.062,28.584,3.578,23.484
1.004,29.478,3.141,24.42
0.826,25.567,3.928,21.189
1.193,24.629,4.104,22.828
1.493,33.91,2.653,25.414
1.433,30.493,3.401,24.272
1.662,27.031,3.652,23.931
1.563,29.604,3.201,24.011
0.995,29.612,3.014,24.38
1.457,32.298,2.67,25.535
1.543,30.633,3.152,24.787
1.273,30.993,3.259,24.24
1.793,29.367,3.418,24.243
1.122,24.926,3.854,22.467
1.303,29.669,3.644,23.275
1.094,24.159,3.236,23.035
1.374,30.939,3.472,24.303
1.175,30.764,3.579,23.731
0.751,24.636,4.069,22.941
2.063,33.229,2.668,25.303
1.186,25.36,3.869,22.829
1.415,31.936,2.83,25.279
1.277,30.223,3.412,24.664
1.379,31.063,3.293,24.542
1.097,25.899,3.686,23.212
1.27,29.467,3.089,24.178
1.294,30.755,2.699,25.063
1.862,30.546,3.451,24.794
1.338,28.665,3.61,24.36
1.217,29.908,2.971,24.538
1.305,26.983,3.714,23.626
1.131,28.005,3.526,23.918
1.053,29.304,3.168,24.808
1.338,32.803,2.797,24.979
1.302,25.34,3.94,22.791
1.519,28.529,3.766,23.239
0.732,24.961,3.702,22.511
1.575,25.287,3.811,22.512
1.807,28.654,3.467,24.237
1.721,29.823,3.691,23.259
1.586,30.023,3.513,24.349
1.61,33.389,2.637,25.948
1.434,29.549,3.829,23.254
0.377,26.487,3.699,23.104
1.013,31.023,3.32,24.234
1.499,28.935,3.942,23.711
1.666,30.813,3.876,23.6
2.12,27.025,3.271,25.238
1.836,27.414,3.777,23.119
0.644,27.008,4.04,22.448
0.907,28.501,3.38,23.862
1.342,27.191,3.648,23.61
1.152,27.872,2.882,24.158
1.577,31.428,3.094,24.9
1.522,30.564,3.792,24.35
1.711,32.732,3.532,24.563
0.974,25.112,3.762,21.945
1.729,26.227,4.277,22.588
1.283,33.011,2.735,25.26
0.584,26.979,3.694,21.678
1.438,32.256,2.858,25.313
1.229,30.428,3.597,24.102
1.313,28.203,4.275,23.014
2.138,33.202,2.431,25.694
1.451,33.226,3.026,24.61
1.554,31.157,3.813,23.834
1.619,31.32,3.127,25.175
1.837,29.638,3.293,23.497
1.864,24.041,3.324,22.582
0.884,31.379,3.274,23.512
1.262,24.384,4.054,22.182
1.302,32.871,3.71,23.365
0.95,30.67,3.398,24.011
1.577,31.213,2.644,24.424
1.585,29.534,3.399,24.061
1.331,33.226,3.376,24.205
1.336,27.176,3.618,22.557
0.779,23.162,4.151,21.531
1.346,25.774,3.655,23.376
1.285,26.803,3.778,22.805
1.944,27.705,3.835,22.709
1.091,22.835,4.043,22.432
1.341,26.075,3.608,22.436
1.409,25.332,3.904,23.163
1.554,26.614,3.394,23.141
1.662,27.093,3.582,23.162
0.936,28.494,3.529,23.257
0.945,27.093,3.923,22.938
0.377,21.495,3.772,22.264
0.743,24.688,4.394,22.231
1.047,24.748,3.886,22.38
1.397,31.786,3.381,24.8
0.942,29.435,3.125,23.604
0.931,33.188,3.312,24.011
1.561,29.657,3.037,23.981
1.322,29.956,3.072,24.103
1.535,32.732,2.89,24.658
1.485,22.471,3.446,22.339
1.42,30.607,3.386,24.121
0.879,28.677,3.716,23.11
1.391,26.13,3.327,24.119
1.036,31.889,2.911,24.459
0.96,33.001,3.108,24.72
1.879,33.184,3.037,24.981
1.467,25.233,3.725,23.012
1.312,33.327,2.525,25.301
1.113,29.989,3.43,24.295
0.856,30.764,3.49,23.933
1.293,27.977,3.192,23.778
1.129,32.821,3.259,24.578
1.083,22.548,3.817,21.605
1.524,30.436,3.867,23.938
1.42,34.527,2.377,25.088
2.116,28.182,3.605,22.499
1.466,31.71,3.396,23.801
1.308,30.842,3.112,24.196
1.3,26.119,4.017,23.139
1.059,27.656,4.063,23.557
1.243,30.994,2.926,24.604
1.103,27.561,3.837,23.11
0.995,31.128,3.593,23.544
1.043,28.455,3.452,23.626
1.477,33.252,3.059,24.361
1.233,28.552,3.671,23.792
0.901,27.058,3.755,23.026
1.537,31.343,2.823,25.296
0.996,25.797,4.221,23.014
0.21,26.146,3.845,21.535
1.66,25.622,3.67,23.832
1.034,26.354,3.598,22.314
0.94,29.1,3.662,23.809
1.267,31.403,3.502,24.729
1.352,29.977,3.832,23.537
1.13,27.154,3.381,23.358
0.98,33.9,2.458,24.89
1.145,26.7,3.866,22.568
1.322,31.757,3.597,24.898
1.158,32.333,3.41,25.118
1.079,32.61,2.783,24.29
1.209,32.372,3.693,24.046
1.182,32.036,2.613,24.592
1.365,33.636,2.505,25.28
1.401,22.374,3.421,23.17
0.786,22.852,3.369,22.701
1.459,34.247,2.185,25.562
1.345,28.225,3.759,23.387
1.394,28.371,3.438,23.893
1.235,30.171,3.102,24.118
1.127,29.934,3.816,23.154
0.842,25.345,4.051,22.849
0.949,31.717,2.329,24.317
1.196,31.083,3.271,24.467
1.275,26.871,3.66,23.406
1.08,29.235,4.113,23.72
1.326,33.362,2.904,25.004
0.765,28.626,2.927,24.383
1.022,31.164,3.778,23.513
1.619,36.363,2.651,25.482
1.035,29.553,3.349,23.473
1.138,26.668,3.885,23.409
1.391,29.559,3.117,25.033
1.378,28.044,3.707,23.408
2.098,25.307,3.826,23.936
1.594,25.293,3.79,23.306
1.461,32.923,2.947,24.961
1.321,27.501,3.969,23.32
1.657,32.333,2.699,24.407
2.292,28.5,3.595,23.308
0.708,27.567,3.501,22.268
1.425,31.949,3.092,24.635
0.996,23.088,4.424,21.514
1.211,31.031,2.865,25.024
1.425,33.399,3.11,25.195
1.366,26.581,3.837,23.177
1.324,24.526,3.773,23.841
1.323,27.982,3.74,23.095
1.034,22.995,4.029,21.67
1.076,28.408,3.771,22.469
1.046,22.802,3.209,22.084
1.105,30.318,3.297,24.082
1.219,33.425,2.686,25.03
1.153,31.654,2.924,25.191
1.607,33.977,2.23,25.8
0.914,31.37,3.196,24.394
1.66,35.041,2.622,24.781
0.918,33.183,3.182,24.434
1.286,28.473,3.515,24.732
1.084,30.335,3.182,24.325
1.553,31.007,3.198,25.251
1.505,32.19,3.281,24.035
1.559,24.865,3.605,23.077
1.551,27.764,4.144,23.824
1.182,33.622,2.915,25.158
1.068,30.476,3.711,23.056
0.99,27.426,4.14,23.023
0.876,29.191,2.858,24.326
0.201,35.649,0.879,23.074
1.836,34.425,3.062,25.496
1.21,27.701,2.969,24.313
1.435,31.605,3.202,24.484
1.115,30.724,3.484,24.992
0.964,28.75,3.512,23.198
1.152,34.762,2.766,24.834
0.97,34.908,2.923,24.722
1.137,31.363,3.515,23.966
0.905,28.179,3.436,23.742
1.534,33.526,3.186,25.17
1.673,33.714,3.168,25.46
1.788,28.907,3.372,24.315
0.923,29.671,3.633,24.505
1.374,37.101,2.649,24.957
1.112,27.812,3.812,22.673
1.619,34.267,2.304,25.321
1.33,33.536,2.672,25.82
1.389,26.8,3.524,23.687
1.712,33.37,2.79,25.139
1.344,33.857,2.754,24.997
1.407,29.757,2.962,24.597
1.725,33.707,3.072,25.068
1.11,32.728,3.777,23.913
1.243,33.532,2.795,25.201
1.036,32.727,3.186,25.214
1.82,33.082,2.825,25.187
1.45,31.609,3.022,24.805
1.651,34.669,2.452,25.328
1.652,29.589,3.191,24.552
1.401,33.279,2.927,25.69
1.715,29.169,3.658,23.587
1.169,33.815,2.884,24.984
1.285,33.893,2.951,25.28
1.15,28.762,3.371,23.981
1.339,34.776,2.859,24.977
1.088,29.008,2.785,23.33
0.803,32.626,2.828,24.428
1.259,32.489,2.953,24.53
1.747,26.647,3.261,24.438
1.675,34.301,3.142,24.515
1.772,31.218,3.432,24.549
1.661,33.892,3.118,24.158
1.23,32.35,2.508,24.517
1.529,32.49,2.513,25.187
1.07,28.999,3.329,24.162
0.676,30.67,3.127,24.484
1.094,33.181,3.099,24.519
1.559,31.396,3.152,24.851
1.473,32.535,3.552,24.336
1.523,33.092,2.878,25.728
1.719,33.972,3.428,24.406
1.322,34.286,2.904,24.194
1.162,28.64,2.998,24.225
1.338,32.722,3.617,23.78
0.952,33.084,3.554,24.384
1.203,29.886,3.891,23.563
1.152,32.887,2.491,24.493
0.892,32.234,2.685,24.656
0.942,33.761,2.654,24.722
1.141,31.124,2.882,24.207
1.155,30.461,2.817,24.37
1.778,30.09,3.028,25.389
1.273,34.022,3.02,24.918
1.419,34.384,2.64,25.067
1.764,32.724,3.13,24.689
1.231,33.132,2.852,25.521
1.681,34.454,3.04,24.365
1.352,31.506,3.234,25.157
1.244,29.871,3.164,24.311
1.37,34.974,4.268,24.464
1.273,32.036,2.763,24.693
1.231,34.249,2.772,25.371
1.58,31.75,2.976,24.867
1.513,29.254,3.225,24.485
1.199,32.335,2.882,24.447
0.904,29.986,3.349,23.996
0.96,30.098,2.911,24.586
1.347,29.752,3.015,24.626
1.243,29.227,3.741,23.949
1.353,29.409,3.212,24.544
0.887,26.522,3.639,23.024
1.26,28.677,3.525,23.779
1.664,34.331,4.349,24.427
1.894,33.689,3.382,24.995
1.602,35.117,2.465,25.507
1.128,34.025,2.694,25.282
1.295,33.585,2.581,25.595
1.772,32.483,3.407,24.235
1.481,31.494,2.923,24.875
1.428,33.979,2.815,23.548
1.545,33.075,2.94,24.843
0.665,32.946,2.982,23.335
0.93,30.235,2.792,24.12
1.15,32.117,2.562,24.035
1.862,28.065,2.908,24.107
1.706,33.302,2.869,22.839
1.0,32.718,2.479,25.18
2.497,35.887,2.692,25.092
1.743,34.552,3.071,25.039
1.412,32.456,3.021,24.66
1.765,32.287,3.141,25.055
0.877,34.658,2.605,25.141
1.235,32.755,3.069,24.268
2.514,31.42,3.427,21.658
0.491,30.713,2.514,23.352
1.362,31.723,3.047,24.168
1.69,30.162,2.986,24.456
1.165,33.083,2.817,24.488
1.257,32.707,3.024,25.011
1.397,31.839,3.151,24.32
1.187,32.306,3.647,24.546
1.804,34.817,3.327,24.015
1.272,32.381,2.995,24.526
1.017,31.944,3.478,24.318
1.212,32.486,3.164,22.337
1.387,31.524,3.46,24.504
1.477,31.97,2.558,22.177
1.522,33.557,2.86,25.236
1.236,32.077,2.901,24.781
1.17,31.86,3.3,24.656
1.218,26.514,3.051,24.798
1.389,28.066,3.757,23.899
1.12,34.294,2.768,24.724
0.908,27.423,3.933,22.509
1.191,31.961,2.757,24.901
1.324,30.344,2.813,24.995
1.259,33.049,2.922,24.192
1.592,30.194,3.226,24.737
1.182,32.524,2.979,24.03
1.073,31.959,2.955,24.803
0.217,33.307,1.045,24.404
0.071,32.569,1.603,24.572
1.487,32.787,2.621,24.868
1.594,34.567,3.31,24.58
1.872,33.59,3.053,24.252
1.514,32.957,3.06,24.923
1.353,33.768,2.663,25.543
1.358,32.498,3.198,24.34
1.219,27.838,3.415,24.114
1.378,32.076,2.176,25.351
1.522,33.473,2.699,24.602
1.621,32.4,3.079,24.308
1.539,32.807,3.048,25.004
2.033,32.686,3.295,25.012
1.388,34.436,2.603,24.738
1.084,33.278,2.975,24.92
1.881,34.543,3.321,23.619
1.727,33.238,2.931,24.867
1.167,32.868,2.993,24.905
1.877,33.064,2.841,24.834
1.584,33.401,3.086,24.05
2.152,33.349,2.677,25.756
1.578,29.669,2.67,24.295
1.16,33.088,1.991,24.685
1.74,31.573,2.941,24.232
1.552,34.036,2.619,25.561
0.889,35.024,2.843,25.18
2.097,35.168,3.199,24.723
1.237,33.084,2.905,24.69
1.285,32.427,3.095,25.085
1.359,34.167,2.612,24.782
1.13,31.977,2.744,24.553
1.969,32.917,3.194,23.844
1.152,31.452,3.274,23.583
1.63,33.726,3.12,23.621
0.798,31.726,2.544,24.156
1.078,32.077,3.194,23.746
1.69,33.611,3.178,23.734
0.821,30.1,2.863,24.253
1.184,33.904,2.689,24.169
1.567,33.178,2.556,24.785
1.221,34.346,2.605,25.339
1.708,34.009,2.723,25.739
1.306,33.548,2.976,24.722
1.395,33.034,2.754,24.738
1.654,34.425,3.166,24.743
1.123,32.216,2.962,24.192
2.025,31.748,3.351,25.047
1.423,33.45,2.935,24.363
0.889,33.314,2.478,25.223
1.274,33.632,2.799,24.501
1.505,34.135,2.562,24.528
1.833,33.781,3.535,23.515
1.885,35.577,2.594,24.43
0.778,32.679,2.749,24.09
0.953,32.91,2.778,24.49
1.594,34.61,2.856,25.446
0.988,33.371,3.031,24.903
1.382,31.18,2.663,25.481
1.67,33.124,2.922,25.779
1.185,33.732,3.19,25.066
1.332,31.817,3.224,23.744
1.067,31.793,2.918,24.484
1.457,32.693,3.22,24.833
1.304,31.736,2.917,23.783
1.94,31.936,3.023,24.0
1.412,32.008,2.992,24.622
0.252,32.897,3.558,23.775
1.399,28.307,3.469,23.97
1.554,35.532,2.976,25.133
1.371,34.576,2.39,25.549
1.188,33.981,2.177,25.826
1.087,34.374,2.916,25.513
1.79,29.336,3.319,24.264
1.742,33.774,2.841,24.909
1.605,32.711,2.5,24.427
1.565,34.523,2.666,25.504
1.323,35.823,2.454,25.625
1.191,31.689,2.571,24.524
1.128,33.86,2.707,24.952
1.081,32.03,2.885,24.889
0.85,33.372,3.418,24.533
1.349,34.355,2.77,23.817
1.098,28.048,3.602,23.563
0.989,26.761,3.339,23.601
0.971,29.946,3.283,23.669
1.183,31.533,3.563,23.716
1.391,32.272,3.158,23.011
1.134,31.945,2.658,24.855
2.525,34.753,3.215,23.874
1.115,31.491,3.67,23.64
1.459,32.904,3.66,25.27
1.055,28.458,3.337,24.43
0.903,31.372,3.318,24.626
1.239,31.502,3.122,24.171
1.213,32.72,3.192,23.91
1.206,29.653,3.673,24.006
0.958,25.954,3.651,23.9
1.884,30.458,3.448,24.652
0.815,31.714,3.121,23.783
1.61,33.339,2.736,24.345
1.685,35.102,2.469,25.444
1.102,32.907,3.112,23.465
1.521,35.292,2.559,24.719
1.707,33.609,2.983,23.625
1.694,33.811,2.31,24.705
1.073,34.14,2.816,24.588
1.018,27.307,3.492,23.625
1.086,32.68,3.533,23.778
